governorate,year,month,NDVI_mean,NDVI_max,NDVI_std,image_count
Gafsa,2018,12,0.16703472864496727,0.17207585368437556,0.005041125039408645,2
Gafsa,2019,1,0.15950777636807079,0.16410944638101801,0.0046016700129468575,2
Gafsa,2019,2,0.15129557318823303,0.154703922784956,0.003408349596723263,2
Gafsa,2019,3,0.1489731295825216,0.15379480005497037,0.0048216704724487365,2
Gafsa,2019,4,0.15057864294615594,0.15700753885237662,0.006428895906220697,2
Gafsa,2019,5,0.13612439785038222,0.13966832665991827,0.0035439288095368638,2
Gafsa,2019,6,0.12775027097849678,0.13015193950231727,0.0024016685238202828,2
Gafsa,2019,7,0.1212699784204282,0.12344537696389228,0.0021753985434639967,2
Gafsa,2019,8,0.12592489406991508,0.13013431173206313,0.004209417662147782,2
Gafsa,2019,9,0.13602553707478537,0.13970465266972829,0.0036791155949422133,2
Gafsa,2019,10,0.13587672516381424,0.13587672516381424,0.0,1
Gafsa,2019,11,0.15736585764545222,0.1665054631800691,0.009139605534615527,2
Gafsa,2019,12,0.15454528978616508,0.15842795460801753,0.0038826648218515127,2
Gafsa,2020,1,0.1508581172291523,0.15430314890713,0.003445031677977582,2
Gafsa,2020,2,0.14119767304821232,0.14508393985460208,0.0038862668063892316,2
Gafsa,2020,3,0.13499883365221907,0.13903850077285704,0.00403966712063753,2
Gafsa,2020,4,0.14033688777218511,0.14534247172042175,0.0050055839482362596,2
Gafsa,2020,5,0.13419783098072544,0.13824590632712896,0.004048075346402746,2
Gafsa,2020,6,0.12637335201549002,0.1295972337558621,0.003223881740372038,2
Gafsa,2020,7,0.12331802072949354,0.12584014489627365,0.0025221241667804047,2
Gafsa,2020,8,0.1231680987384545,0.12531494636378718,0.002146847625332445,2
Gafsa,2020,9,0.132137433111624,0.1363619939575497,0.004224560845926025,2
Gafsa,2020,10,0.13501863335618136,0.13814927298711652,0.003130639630934937,2
Gafsa,2020,11,0.13547824088197127,0.13547824088197127,0.0,1
Gafsa,2020,12,0.1420364964509858,0.14736544524247444,0.005328948791488707,2
Gafsa,2021,1,0.13991189303731202,0.14349402379454199,0.0035821307572294174,2
Gafsa,2021,2,0.13938589958776743,0.14428508278054794,0.004899183192780984,2
Gafsa,2021,3,0.13109076805321304,0.1345373535497157,0.0034465854965024835,2
Gafsa,2021,4,0.12445405295589412,0.12807260670762236,0.0036185537517269065,2
Gafsa,2021,5,0.12082528762480468,0.12390186323776105,0.003076575612956425,2
Gafsa,2021,6,0.11876408224488841,0.12210722868857733,0.00334314644368908,2
Gafsa,2021,7,0.11640212211178577,0.11872075102186053,0.0023186289100742253,2
Gafsa,2021,8,0.1180060227087552,0.12066438196352784,0.0026583592547730246,2
Gafsa,2021,9,0.11993377068981864,0.12250131902580505,0.0025675483359861168,2
Gafsa,2021,10,0.12106433720463695,0.12106433720463695,0.0,1
Gafsa,2021,11,0.12822350709739055,0.13385523374820435,0.005631726650813852,2
Gafsa,2021,12,0.1237118095824021,0.12841462726522762,0.004702817682825374,2
Gafsa,2022,1,0.1221788220242677,0.1258169859141387,0.0036381638898710955,2
Gafsa,2022,2,0.12346074447395769,0.1267013375335213,0.0032405930595638117,2
Gafsa,2022,3,0.12044829788573784,0.12537231186055334,0.004924013974815032,2
Gafsa,2022,4,0.127522745366583,0.1323140907116366,0.004791345345054039,2
Gafsa,2022,5,0.12592779305905322,0.13020286597307434,0.004275072914020839,2
Gafsa,2022,6,0.11727172591050504,0.11961279232087213,0.002341066410366734,2
Gafsa,2022,7,0.11706574727989816,0.11921896321899834,0.0021532159391006735,2
Gafsa,2022,8,0.11695521668706847,0.11939980671136591,0.0024445900242982942,2
Gafsa,2022,9,0.11948255532849934,0.12275224911301275,0.003269693784513151,2
Gafsa,2022,10,0.12835135027619002,0.12835135027619002,0.0,1
Gafsa,2022,11,0.12755902544747189,0.13007340730463446,0.0025143818571620787,2
Gafsa,2022,12,0.1275229668635296,0.13101761641034548,0.003494649546816267,2
Gafsa,2023,1,0.1265647657114554,0.12984539304645965,0.0032806273350037395,2
Gafsa,2023,2,0.12344484553715113,0.12599146287968988,0.0025466173425386235,2
Gafsa,2023,3,0.12298253552311438,0.12553318335701086,0.002550647833895196,2
Gafsa,2023,4,0.12108416403197629,0.12447741190646097,0.003393247874484451,2
Gafsa,2023,5,0.12137530732382254,0.12507595554063564,0.0037006482168134894,2
Gafsa,2023,6,0.13043014453888346,0.1343924021782094,0.003962257639325826,2
Gafsa,2023,7,0.11865060020311644,0.12148142633652287,0.0028308261334061744,2
Gafsa,2023,8,0.11813119796832024,0.1206699679327214,0.002538769964401373,2
Gafsa,2023,9,0.11976296516592445,0.1223892795222542,0.002626314356329261,2
Gafsa,2023,10,0.11442170559456322,0.11442170559456322,0.0,1
Gafsa,2023,11,0.1195699281092218,0.12306032239165618,0.003490394282434586,2
Gafsa,2023,12,0.1263319208754696,0.13056596205450133,0.00423404117903084,2
Gafsa,2024,1,0.12569168093037228,0.13014660260018582,0.004454921669812995,2
Gafsa,2024,2,0.1306795144043217,0.13420912230452067,0.0035296079001995886,2
Gafsa,2024,3,0.12723904115563067,0.1311814102539563,0.00394236909832533,2
Gafsa,2024,4,0.1292338124066372,0.13176470463599194,0.002530892229354354,2
Gafsa,2024,5,0.12652623902779514,0.13004063447855685,0.0035143954507607642,2
Gafsa,2024,6,0.11961953529889514,0.1220384264016195,0.002418891102723918,2
Gafsa,2024,7,0.11724919925407527,0.11920736441183097,0.0019581651577559875,2
Gafsa,2024,8,0.11791686861350881,0.12052526622392837,0.0026083976104198056,2
