governorate,year,month,temp_2m_K_mean,temp_2m_K_max,temp_2m_K_std,image_count,precip_m_mean,precip_m_max,precip_m_std,dewpoint_2m_K_mean,dewpoint_2m_K_max,dewpoint_2m_K_std,solar_rad_Jm2_mean,solar_rad_Jm2_max,solar_rad_Jm2_std,wind_u_ms_mean,wind_u_ms_max,wind_u_ms_std,wind_v_ms_mean,wind_v_ms_max,wind_v_ms_std
Gafsa,2021,11,287.4941109479963,287.4941109479963,0,1,0.015170075561153941,0.015170075561153941,0,277.7937921922983,277.7937921922983,0,385754443.05450046,385754443.05450046,0,1.236466906871776,1.236466906871776,0,0.2467524493383203,0.2467524493383203,0
Gafsa,2021,12,282.7463772769286,282.7463772769286,0,1,0.00028244426909884463,0.00028244426909884463,0,275.7067550047587,275.7067550047587,0,345670697.3994279,345670697.3994279,0,1.7348791621136346,1.7348791621136346,0,-0.21160946614408577,-0.21160946614408577,0
Gafsa,2022,1,281.6061517167904,281.6061517167904,0,1,0.00551279647568357,0.00551279647568357,0,273.3891023359847,273.3891023359847,0,388975873.2398911,388975873.2398911,0,1.2195557758980948,1.2195557758980948,0,-0.8597464579210989,-0.8597464579210989,0
Gafsa,2022,2,284.8018599774105,284.8018599774105,0,1,0.010203161666226118,0.010203161666226118,0,274.6128149577733,274.6128149577733,0,427872358.4806784,427872358.4806784,0,0.22494709920520106,0.22494709920520106,0,-1.0114952565289255,-1.0114952565289255,0
Gafsa,2022,3,286.1362301131521,286.1362301131521,0,1,0.018205283729419285,0.018205283729419285,0,278.05496766657416,278.05496766657416,0,565953573.5510812,565953573.5510812,0,-1.486934294899506,-1.486934294899506,0,-0.4276032766770314,-0.4276032766770314,0
Gafsa,2022,4,290.7298558396378,290.7298558396378,0,1,0.008611705150424842,0.008611705150424842,0,277.1703004451352,277.1703004451352,0,706523886.8859321,706523886.8859321,0,-2.074119908491522,-2.074119908491522,0,-1.533306186240218,-1.533306186240218,0
Gafsa,2022,5,296.94314529058084,296.94314529058084,0,1,0.003680613383352022,0.003680613383352022,0,277.66656499722114,277.66656499722114,0,830001158.4972249,830001158.4972249,0,0.15657283785813822,0.15657283785813822,0,-0.35188358968137395,-0.35188358968137395,0
Gafsa,2022,6,303.3665605737298,303.3665605737298,0,1,0.0009733131788625377,0.0009733131788625377,0,281.56352636520415,281.56352636520415,0,861469632.5191499,861469632.5191499,0,-1.7744660844028228,-1.7744660844028228,0,0.05258949329347136,0.05258949329347136,0
Gafsa,2022,7,303.92809477899317,303.92809477899317,0,1,0.0014685920546665334,0.0014685920546665334,0,284.6400042431132,284.6400042431132,0,866743486.5403838,866743486.5403838,0,-1.6382963393766656,-1.6382963393766656,0,0.06266500433868723,0.06266500433868723,0
Gafsa,2022,8,303.7624839281765,303.7624839281765,0,1,0.0037404337644912954,0.0037404337644912954,0,286.8672188187237,286.8672188187237,0,769190446.0241306,769190446.0241306,0,-1.1617390256587887,-1.1617390256587887,0,-0.0895408919658705,-0.0895408919658705,0
Gafsa,2022,9,301.2182951955075,301.2182951955075,0,1,0.022053147512876407,0.022053147512876407,0,287.36550153547194,287.36550153547194,0,629530052.2188932,629530052.2188932,0,-0.6247941963819597,-0.6247941963819597,0,-0.1320245852741381,-0.1320245852741381,0
Gafsa,2022,10,295.3148579712316,295.3148579712316,0,1,0.001445307134131508,0.001445307134131508,0,282.8081807020513,282.8081807020513,0,523708447.6376877,523708447.6376877,0,0.10449172666485006,0.10449172666485006,0,0.07277577708242611,0.07277577708242611,0
Gafsa,2022,11,289.1857293089732,289.1857293089732,0,1,0.0010543791060033463,0.0010543791060033463,0,277.7926395388838,277.7926395388838,0,397578715.43700236,397578715.43700236,0,1.799049867535822,1.799049867535822,0,-0.37364485178760115,-0.37364485178760115,0
Gafsa,2022,12,286.5523305679467,286.5523305679467,0,1,0.0034640751560151327,0.0034640751560151327,0,277.7791647761007,277.7791647761007,0,339091005.06656545,339091005.06656545,0,1.249782243218917,1.249782243218917,0,-0.01471689763669598,-0.01471689763669598,0
Gafsa,2023,1,282.2308805094942,282.2308805094942,0,1,0.0006972578050785825,0.0006972578050785825,0,271.91001089847515,271.91001089847515,0,402930637.8780381,402930637.8780381,0,1.7503787615358861,1.7503787615358861,0,-0.20049711838036288,-0.20049711838036288,0
Gafsa,2023,2,284.340902263548,284.340902263548,0,1,0.008989500778149098,0.008989500778149098,0,274.0524086880682,274.0524086880682,0,436353356.3793998,436353356.3793998,0,0.15339803756791207,0.15339803756791207,0,-0.7156260364024685,-0.7156260364024685,0
Gafsa,2023,3,289.3394529800326,289.3394529800326,0,1,0.0023499910002984874,0.0023499910002984874,0,275.2435571193104,275.2435571193104,0,669931950.2429745,669931950.2429745,0,0.35933021247281244,0.35933021247281244,0,-0.5069824147389961,-0.5069824147389961,0
Gafsa,2023,4,291.8615426534597,291.8615426534597,0,1,0.009065904373698086,0.009065904373698086,0,276.4845457891905,276.4845457891905,0,749089019.8882419,749089019.8882419,0,-0.597728287766207,-0.597728287766207,0,-0.7478986590918174,-0.7478986590918174,0
Gafsa,2023,5,293.884427354054,293.884427354054,0,1,0.03814851727575091,0.03814851727575091,0,282.6769598752002,282.6769598752002,0,751071382.8986175,751071382.8986175,0,-1.3603445753104835,-1.3603445753104835,0,-1.5359767602601717,-1.5359767602601717,0
Gafsa,2023,6,299.9912723275029,299.9912723275029,0,1,0.004800917773794188,0.004800917773794188,0,284.8297634279189,284.8297634279189,0,811793100.2750872,811793100.2750872,0,-1.777392359673536,-1.777392359673536,0,-0.696539637004702,-0.696539637004702,0
Gafsa,2023,7,306.7042728517073,306.7042728517073,0,1,0.0038031445073765735,0.0038031445073765735,0,283.17077643211616,283.17077643211616,0,871676701.8579754,871676701.8579754,0,-0.9987575223660533,-0.9987575223660533,0,0.39032578055112543,0.39032578055112543,0
Gafsa,2023,8,302.7562004934222,302.7562004934222,0,1,0.005212053124261671,0.005212053124261671,0,286.608281499786,286.608281499786,0,774936304.1627083,774936304.1627083,0,-1.0838662563584174,-1.0838662563584174,0,0.06886043911768325,0.06886043911768325,0
Gafsa,2023,9,300.16390320546833,300.16390320546833,0,1,0.00041839630486103135,0.00041839630486103135,0,285.1580502526029,285.1580502526029,0,649904201.0602939,649904201.0602939,0,-1.3671010956687393,-1.3671010956687393,0,-0.22166134519073777,-0.22166134519073777,0
Gafsa,2023,10,296.6687215821245,296.6687215821245,0,1,0.0001908307214881366,0.0001908307214881366,0,281.14119679120626,281.14119679120626,0,533237701.29718596,533237701.29718596,0,0.006360983915046668,0.006360983915046668,0,0.09862755975097126,0.09862755975097126,0
Gafsa,2023,11,289.7181198214003,289.7181198214003,0,1,0.014184750346888538,0.014184750346888538,0,279.95183579451765,279.95183579451765,0,388091520.85738903,388091520.85738903,0,1.0096836593884468,1.0096836593884468,0,-0.2614722648718058,-0.2614722648718058,0
Gafsa,2023,12,284.0850333843036,284.0850333843036,0,1,0.027816652650672163,0.027816652650672163,0,278.2223936463521,278.2223936463521,0,308204543.4552037,308204543.4552037,0,0.795733235785817,0.795733235785817,0,-1.0998547904040772,-1.0998547904040772,0
Gafsa,2024,1,284.49643257188734,284.49643257188734,0,1,0.0014215452072804296,0.0014215452072804296,0,274.8287075337026,274.8287075337026,0,380469800.23868465,380469800.23868465,0,1.470637735504947,1.470637735504947,0,-0.19720287298725256,-0.19720287298725256,0
Gafsa,2024,2,285.5450158430324,285.5450158430324,0,1,0.013602780218065161,0.013602780218065161,0,275.7713913878887,275.7713913878887,0,429266607.5322141,429266607.5322141,0,1.5457506423199756,1.5457506423199756,0,-0.29593175269262223,-0.29593175269262223,0
Gafsa,2024,3,290.1494479479622,290.1494479479622,0,1,0.002462021515235373,0.002462021515235373,0,275.5747538896944,275.5747538896944,0,674638558.5786579,674638558.5786579,0,1.0687048299548734,1.0687048299548734,0,0.6053429650635096,0.6053429650635096,0
Gafsa,2024,4,291.41045662809677,291.41045662809677,0,1,0.019977914101937028,0.019977914101937028,0,278.41863300923177,278.41863300923177,0,717608389.1333723,717608389.1333723,0,-2.355824516193696,-2.355824516193696,0,-1.4893952658617489,-1.4893952658617489,0
Gafsa,2024,5,297.4063806278707,297.4063806278707,0,1,0.008276106577770545,0.008276106577770545,0,280.2033504413692,280.2033504413692,0,836374188.6963356,836374188.6963356,0,-0.6692083334620529,-0.6692083334620529,0,-0.010009621805237604,-0.010009621805237604,0
Gafsa,2024,6,302.3008508208872,302.3008508208872,0,1,0.0011046963222601932,0.0011046963222601932,0,283.07925779065175,283.07925779065175,0,837624180.2013168,837624180.2013168,0,-2.37900022912086,-2.37900022912086,0,-0.2940269391173928,-0.2940269391173928,0
Gafsa,2024,7,304.78975466112496,304.78975466112496,0,1,0.000331813366728904,0.000331813366728904,0,284.2120932238045,284.2120932238045,0,879750822.7906511,879750822.7906511,0,-1.1561082551006614,-1.1561082551006614,0,0.0034534276808927374,0.0034534276808927374,0
Gafsa,2024,8,303.57979229031343,303.57979229031343,0,1,0.0021770822871860543,0.0021770822871860543,0,287.2712874557359,287.2712874557359,0,772848808.588783,772848808.588783,0,-1.3674683906377587,-1.3674683906377587,0,-0.05211412431671967,-0.05211412431671967,0
Gafsa,2024,9,299.42377636480376,299.42377636480376,0,1,0.01668406891253916,0.01668406891253916,0,288.0885728288383,288.0885728288383,0,575922260.5476253,575922260.5476253,0,-0.32198541745370024,-0.32198541745370024,0,-0.24182607758310518,-0.24182607758310518,0
Gafsa,2024,10,295.7606263775004,295.7606263775004,0,1,0.021147615603282804,0.021147615603282804,0,287.55922663546534,287.55922663546534,0,479950185.6280582,479950185.6280582,0,-1.9264769083542348,-1.9264769083542348,0,-0.8099303988636116,-0.8099303988636116,0
Gafsa,2024,11,290.1530219980821,290.1530219980821,0,1,0.005003444609179721,0.005003444609179721,0,282.28987329430015,282.28987329430015,0,385385906.8355339,385385906.8355339,0,0.05888821330316454,0.05888821330316454,0,-0.3338976771821892,-0.3338976771821892,0
Gafsa,2024,12,283.8881085875987,283.8881085875987,0,1,0.002583001883233311,0.002583001883233311,0,276.36393578040753,276.36393578040753,0,335293322.33761936,335293322.33761936,0,0.8355580712703861,0.8355580712703861,0,-1.4204818775126087,-1.4204818775126087,0
Kebili,2002,1,282.1506249108344,282.1506249108344,0,1,0.0016278784320647032,0.0016278784320647032,0,275.08695658392827,275.08695658392827,0,401892224.46026164,401892224.46026164,0,0.055226702226717175,0.055226702226717175,0,0.1497120112861871,0.1497120112861871,0
Kebili,2002,2,285.7656522828474,285.7656522828474,0,1,0.0013106784544223938,0.0013106784544223938,0,273.43427678638255,273.43427678638255,0,479482283.56095266,479482283.56095266,0,0.5617701428914759,0.5617701428914759,0,0.3548326682418758,0.3548326682418758,0
Kebili,2002,3,290.3541502981029,290.3541502981029,0,1,0.0007463194317569043,0.0007463194317569043,0,274.89397165062195,274.89397165062195,0,649099831.663994,649099831.663994,0,-1.197949182807111,-1.197949182807111,0,0.12663538304806937,0.12663538304806937,0
Kebili,2002,4,293.3953818710722,293.3953818710722,0,1,0.006111797865346668,0.006111797865346668,0,276.49267061646,276.49267061646,0,757961696.118479,757961696.118479,0,-0.6421406237518111,-0.6421406237518111,0,0.27906312664027516,0.27906312664027516,0
Kebili,2002,5,297.7640079154445,297.7640079154445,0,1,0.00817050245315264,0.00817050245315264,0,279.349594603437,279.349594603437,0,844974770.5426459,844974770.5426459,0,-2.7970924085773747,-2.7970924085773747,0,-0.022120993525745262,-0.022120993525745262,0
Kebili,2002,6,302.21743387814263,302.21743387814263,0,1,0.00026065091760960524,0.00026065091760960524,0,281.67596218306994,281.67596218306994,0,862880683.0015891,862880683.0015891,0,-3.4896911359674774,-3.4896911359674774,0,0.33038004523424125,0.33038004523424125,0
Kebili,2002,7,304.9635944363262,304.9635944363262,0,1,0.0004984945087693393,0.0004984945087693393,0,284.79211263273874,284.79211263273874,0,862803720.4735407,862803720.4735407,0,-4.697435812291061,-4.697435812291061,0,-0.11662920488817807,-0.11662920488817807,0
Kebili,2002,8,304.50606259573715,304.50606259573715,0,1,0.0010364633460548626,0.0010364633460548626,0,287.1828965776571,287.1828965776571,0,783205957.4614506,783205957.4614506,0,-3.8996248050030085,-3.8996248050030085,0,-0.4488057906759491,-0.4488057906759491,0
Kebili,2002,9,301.0105691937804,301.0105691937804,0,1,0.0024955666026898874,0.0024955666026898874,0,285.4674765329427,285.4674765329427,0,650963332.4158845,650963332.4158845,0,-2.1424971844295753,-2.1424971844295753,0,0.004548581196661571,0.004548581196661571,0
Kebili,2002,10,294.63170324494695,294.63170324494695,0,1,0.02294538944315073,0.02294538944315073,0,283.66748382980177,283.66748382980177,0,547979012.8438487,547979012.8438487,0,-0.6190536052769153,-0.6190536052769153,0,0.716434720442811,0.716434720442811,0
Kebili,2002,11,289.12985541680916,289.12985541680916,0,1,0.012523571191710818,0.012523571191710818,0,278.7579218516973,278.7579218516973,0,387425793.23249686,387425793.23249686,0,2.0266874539407516,2.0266874539407516,0,1.524499875874329,1.524499875874329,0
Kebili,2002,12,284.59531421452874,284.59531421452874,0,1,0.003270492814482846,0.003270492814482846,0,277.19773497187936,277.19773497187936,0,358133030.51429766,358133030.51429766,0,2.45855723400616,2.45855723400616,0,1.0527077398060685,1.0527077398060685,0
Kebili,2003,1,283.7928987829998,283.7928987829998,0,1,0.024339659214069664,0.024339659214069664,0,276.59289558313196,276.59289558313196,0,371493762.1031987,371493762.1031987,0,2.4363286221030203,2.4363286221030203,0,0.8716979043374805,0.8716979043374805,0
Kebili,2003,2,283.50317324496984,283.50317324496984,0,1,0.010251315966705452,0.010251315966705452,0,274.78466444046074,274.78466444046074,0,447222512.6217344,447222512.6217344,0,0.3997756286158006,0.3997756286158006,0,-0.4050482434316664,-0.4050482434316664,0
Kebili,2003,3,287.20842459999017,287.20842459999017,0,1,0.008514101799008238,0.008514101799008238,0,277.04343983913344,277.04343983913344,0,616653783.6686896,616653783.6686896,0,-2.040048267728829,-2.040048267728829,0,-0.5349524658361243,-0.5349524658361243,0
Kebili,2003,4,293.10311258351226,293.10311258351226,0,1,0.011413477690007296,0.011413477690007296,0,279.41508256205236,279.41508256205236,0,747095601.1945184,747095601.1945184,0,-1.845164491814912,-1.845164491814912,0,-0.08973830616769624,-0.08973830616769624,0
Kebili,2003,5,298.4528009205011,298.4528009205011,0,1,0.0021843128205883515,0.0021843128205883515,0,280.06252705249204,280.06252705249204,0,821482448.9767956,821482448.9767956,0,-3.7486764359880302,-3.7486764359880302,0,-0.27263292035242737,-0.27263292035242737,0
Kebili,2003,6,302.0985485560312,302.0985485560312,0,1,0.00013792452836339694,0.00013792452836339694,0,283.286096040605,283.286096040605,0,868194300.6606307,868194300.6606307,0,-4.0706015018431,-4.0706015018431,0,-0.6590127903987336,-0.6590127903987336,0
Kebili,2003,7,306.57249425345185,306.57249425345185,0,1,0.00021119182502579175,0.00021119182502579175,0,283.82605167117634,283.82605167117634,0,877736019.1481581,877736019.1481581,0,-3.345911008880452,-3.345911008880452,0,0.27240095589438856,0.27240095589438856,0
Kebili,2003,8,304.8238516529607,304.8238516529607,0,1,0.0004879550581621157,0.0004879550581621157,0,284.91253242025726,284.91253242025726,0,802820375.1144881,802820375.1144881,0,-2.8949010499013528,-2.8949010499013528,0,-0.06269516006348258,-0.06269516006348258,0
Kebili,2003,9,300.6136453091016,300.6136453091016,0,1,0.012683654089786904,0.012683654089786904,0,287.58775141536586,287.58775141536586,0,652149440.793152,652149440.793152,0,-2.4289932335231925,-2.4289932335231925,0,-0.45249810161795445,-0.45249810161795445,0
Kebili,2003,10,298.33976288350516,298.33976288350516,0,1,0.006968353288482988,0.006968353288482988,0,284.8281204071488,284.8281204071488,0,508528506.7028894,508528506.7028894,0,-0.5112612710012788,-0.5112612710012788,0,0.698077926750596,0.698077926750596,0
Kebili,2003,11,289.81348536327795,289.81348536327795,0,1,0.015649028795149112,0.015649028795149112,0,280.4858337461064,280.4858337461064,0,383270370.02535796,383270370.02535796,0,-0.4500509055163116,-0.4500509055163116,0,0.8192418996518386,0.8192418996518386,0
Kebili,2003,12,282.75175665620174,282.75175665620174,0,1,0.04160253357476468,0.04160253357476468,0,278.2518944415012,278.2518944415012,0,334801441.3937345,334801441.3937345,0,1.76696721633086,1.76696721633086,0,0.3788990551128132,0.3788990551128132,0
Kebili,2004,1,282.74449360466747,282.74449360466747,0,1,0.033046319877406055,0.033046319877406055,0,277.58916244195973,277.58916244195973,0,393354609.9492129,393354609.9492129,0,1.6678665454649708,1.6678665454649708,0,0.7842625057514502,0.7842625057514502,0
Kebili,2004,2,285.95114606977,285.95114606977,0,1,0.0012563918198467156,0.0012563918198467156,0,276.8701947675283,276.8701947675283,0,470568322.39308685,470568322.39308685,0,0.2653368132645433,0.2653368132645433,0,1.289670480427038,1.289670480427038,0
Kebili,2004,3,289.16516815501535,289.16516815501535,0,1,0.019642105512703213,0.019642105512703213,0,278.55098388439893,278.55098388439893,0,633507137.9545491,633507137.9545491,0,-1.5362050010391706,-1.5362050010391706,0,0.30346361873197053,0.30346361873197053,0
Kebili,2004,4,293.35046786545234,293.35046786545234,0,1,0.007653687338408121,0.007653687338408121,0,278.20305590425187,278.20305590425187,0,756543504.3800664,756543504.3800664,0,-0.09444410311799453,-0.09444410311799453,0,0.1452043331546829,0.1452043331546829,0
Kebili,2004,5,295.14154698369055,295.14154698369055,0,1,0.006127464161191471,0.006127464161191471,0,280.2146549068808,280.2146549068808,0,848111611.8005714,848111611.8005714,0,-3.1085911788525515,-3.1085911788525515,0,-0.5090366371990749,-0.5090366371990749,0
Kebili,2004,6,301.04936500872316,301.04936500872316,0,1,0.001239330325482321,0.001239330325482321,0,282.32594796518373,282.32594796518373,0,852778094.8792013,852778094.8792013,0,-3.3954590629647776,-3.3954590629647776,0,-0.6693462919998635,-0.6693462919998635,0
Kebili,2004,7,303.4838880257885,303.4838880257885,0,1,2.667285475461035e-05,2.667285475461035e-05,0,283.66177459310666,283.66177459310666,0,885699004.5766691,885699004.5766691,0,-3.7912523445567743,-3.7912523445567743,0,0.08319750821557508,0.08319750821557508,0
Kebili,2004,8,305.13339004945107,305.13339004945107,0,1,0.001216486923191304,0.001216486923191304,0,286.328782340647,286.328782340647,0,781305107.9269156,781305107.9269156,0,-3.3589749197803243,-3.3589749197803243,0,0.13931803805646992,0.13931803805646992,0
Kebili,2004,9,299.70330586388405,299.70330586388405,0,1,0.0006434017561038324,0.0006434017561038324,0,284.2154032249364,284.2154032249364,0,661257696.2340009,661257696.2340009,0,-2.3400893133693215,-2.3400893133693215,0,-0.06179413719037167,-0.06179413719037167,0
Kebili,2004,10,297.96062863146324,297.96062863146324,0,1,0.00010568583488228362,0.00010568583488228362,0,282.7043947501186,282.7043947501186,0,535342950.2741103,535342950.2741103,0,-0.8996187671488644,-0.8996187671488644,0,0.7682616758896768,0.7682616758896768,0
Kebili,2004,11,288.01999191318106,288.01999191318106,0,1,0.016975917135490293,0.016975917135490293,0,281.3787458458038,281.3787458458038,0,391782209.20410156,391782209.20410156,0,0.7599047379419537,0.7599047379419537,0,0.13017221895106632,0.13017221895106632,0
Kebili,2004,12,284.81485925160223,284.81485925160223,0,1,0.012386826834585007,0.012386826834585007,0,277.6225133938123,277.6225133938123,0,325699480.6913813,325699480.6913813,0,0.7902016288453764,0.7902016288453764,0,1.0189152318622494,1.0189152318622494,0
Kebili,2005,1,281.6499000480068,281.6499000480068,0,1,0.0005052038942040068,0.0005052038942040068,0,273.18790450921097,273.18790450921097,0,410952344.44184893,410952344.44184893,0,2.1114917368335977,2.1114917368335977,0,-0.24739260671510802,-0.24739260671510802,0
Kebili,2005,2,283.2675400066611,283.2675400066611,0,1,0.004478545108018048,0.004478545108018048,0,271.4134130170231,271.4134130170231,0,463355285.10580003,463355285.10580003,0,1.2750297464695177,1.2750297464695177,0,0.4658950962856194,0.4658950962856194,0
Kebili,2005,3,289.96521959410774,289.96521959410774,0,1,0.003551384712984948,0.003551384712984948,0,275.8267674827996,275.8267674827996,0,635987594.6885006,635987594.6885006,0,-1.769057746233378,-1.769057746233378,0,0.0824111005011164,0.0824111005011164,0
Kebili,2005,4,292.95301478054284,292.95301478054284,0,1,0.001869539648569012,0.001869539648569012,0,276.7174954858357,276.7174954858357,0,737510581.8094248,737510581.8094248,0,-2.2042794734574542,-2.2042794734574542,0,-0.36192171757860553,-0.36192171757860553,0
Kebili,2005,5,298.6092297531667,298.6092297531667,0,1,0.0002291127664175924,0.0002291127664175924,0,278.6647151640375,278.6647151640375,0,849992902.955582,849992902.955582,0,-3.244692621570933,-3.244692621570933,0,0.21411680878723,0.21411680878723,0
Kebili,2005,6,301.782703403255,301.782703403255,0,1,0.0017603118690889183,0.0017603118690889183,0,282.6292013194175,282.6292013194175,0,824999147.4673127,824999147.4673127,0,-3.8116666635327996,-3.8116666635327996,0,-0.10953455925454647,-0.10953455925454647,0
Kebili,2005,7,305.6641428184778,305.6641428184778,0,1,0.00018925562943582658,0.00018925562943582658,0,283.65246830948445,283.65246830948445,0,873425763.4509252,873425763.4509252,0,-4.060538025040647,-4.060538025040647,0,0.3471152547651256,0.3471152547651256,0
Kebili,2005,8,304.40747801654663,304.40747801654663,0,1,0.001803947979736158,0.001803947979736158,0,285.79818150248576,285.79818150248576,0,783779144.6870018,783779144.6870018,0,-3.3218685650944755,-3.3218685650944755,0,-0.028171124270883512,-0.028171124270883512,0
Kebili,2005,9,300.78594509905133,300.78594509905133,0,1,0.006113671426487493,0.006113671426487493,0,287.4870232466392,287.4870232466392,0,639107672.1752821,639107672.1752821,0,-3.229731893155566,-3.229731893155566,0,-0.31209530338604274,-0.31209530338604274,0
Kebili,2005,10,296.5539858744335,296.5539858744335,0,1,0.003919986353106077,0.003919986353106077,0,286.40175795476273,286.40175795476273,0,522483928.0434305,522483928.0434305,0,-2.848248082754605,-2.848248082754605,0,-0.17174397620190093,-0.17174397620190093,0
Kebili,2005,11,289.88185500703554,289.88185500703554,0,1,0.008765711553190482,0.008765711553190482,0,279.87978976881567,279.87978976881567,0,392227702.38049036,392227702.38049036,0,-0.03987586600437615,-0.03987586600437615,0,1.1940020013490067,1.1940020013490067,0
Kebili,2005,12,282.16919903830495,282.16919903830495,0,1,0.02660953826973025,0.02660953826973025,0,278.1973119703049,278.1973119703049,0,322728356.662562,322728356.662562,0,0.8245970547688241,0.8245970547688241,0,0.21717542549810911,0.21717542549810911,0
Kebili,2006,1,281.1640228771933,281.1640228771933,0,1,0.03293052650596416,0.03293052650596416,0,276.105170937938,276.105170937938,0,375582219.7765559,375582219.7765559,0,0.26659592078199623,0.26659592078199623,0,0.503425402075956,0.503425402075956,0
Kebili,2006,2,283.80882646557967,283.80882646557967,0,1,0.007368810190370767,0.007368810190370767,0,276.0444074593805,276.0444074593805,0,434691668.7213074,434691668.7213074,0,1.1246007822941084,1.1246007822941084,0,0.6443801651800262,0.6443801651800262,0
Kebili,2006,3,290.21408727773326,290.21408727773326,0,1,0.0003644084956176687,0.0003644084956176687,0,274.57736058388696,274.57736058388696,0,680333683.7421184,680333683.7421184,0,0.9306490891487053,0.9306490891487053,0,0.6271427447347905,0.6271427447347905,0
Kebili,2006,4,295.339589787273,295.339589787273,0,1,0.006404030391694363,0.006404030391694363,0,277.9471691907257,277.9471691907257,0,742422263.7999836,742422263.7999836,0,-2.509159993654994,-2.509159993654994,0,0.5524255341009993,0.5524255341009993,0
Kebili,2006,5,298.886723396778,298.886723396778,0,1,0.006458869081732842,0.006458869081732842,0,280.90681332903813,280.90681332903813,0,802781675.1514779,802781675.1514779,0,-3.6992486119351873,-3.6992486119351873,0,-0.1613902446512138,-0.1613902446512138,0
Kebili,2006,6,302.25361374521407,302.25361374521407,0,1,0.0004561451135136649,0.0004561451135136649,0,279.3759027781457,279.3759027781457,0,861030935.3294791,861030935.3294791,0,-3.897815558898168,-3.897815558898168,0,0.4323211871621807,0.4323211871621807,0
Kebili,2006,7,304.3662841953498,304.3662841953498,0,1,0.0005324603576240221,0.0005324603576240221,0,284.778787180012,284.778787180012,0,872828148.1763299,872828148.1763299,0,-3.6112955052361913,-3.6112955052361913,0,-0.09186167632091582,-0.09186167632091582,0
Kebili,2006,8,304.82129532749514,304.82129532749514,0,1,0.00344137310516596,0.00344137310516596,0,286.24983281681716,286.24983281681716,0,789984701.6741107,789984701.6741107,0,-3.2772601545346958,-3.2772601545346958,0,0.11057686175636237,0.11057686175636237,0
Kebili,2006,9,299.4874502145183,299.4874502145183,0,1,0.0025016665189402467,0.0025016665189402467,0,285.6524840948163,285.6524840948163,0,662942482.22951,662942482.22951,0,-2.1182646166705097,-2.1182646166705097,0,-0.5718623254345189,-0.5718623254345189,0
Kebili,2006,10,295.4212915234387,295.4212915234387,0,1,0.02475240543424589,0.02475240543424589,0,284.8160470372388,284.8160470372388,0,534984290.2400273,534984290.2400273,0,-0.4284895531020707,-0.4284895531020707,0,0.5144754157067404,0.5144754157067404,0
Kebili,2006,11,288.5056790717951,288.5056790717951,0,1,0.011948074127823572,0.011948074127823572,0,280.91651584379105,280.91651584379105,0,381308081.3011079,381308081.3011079,0,0.02008292334671166,0.02008292334671166,0,0.5162509847127698,0.5162509847127698,0
Kebili,2006,12,284.79584302983244,284.79584302983244,0,1,0.008977416867638165,0.008977416867638165,0,279.6883730386511,279.6883730386511,0,329406109.50797576,329406109.50797576,0,-0.5250118658101106,-0.5250118658101106,0,0.3815734325347609,0.3815734325347609,0
Kebili,2007,1,284.2327796597256,284.2327796597256,0,1,0.0006133863868921822,0.0006133863868921822,0,277.1724557836967,277.1724557836967,0,393614539.9595491,393614539.9595491,0,-0.052337404601064515,-0.052337404601064515,0,0.31751329058984257,0.31751329058984257,0
Kebili,2007,2,286.4912232050233,286.4912232050233,0,1,0.016170669855618415,0.016170669855618415,0,277.5368061257825,277.5368061257825,0,453305940.1630976,453305940.1630976,0,0.9404244149699037,0.9404244149699037,0,-0.15816749402565441,-0.15816749402565441,0
Kebili,2007,3,287.500018202141,287.500018202141,0,1,0.024579870430484412,0.024579870430484412,0,276.6493237384858,276.6493237384858,0,637337424.932379,637337424.932379,0,0.6701069192163293,0.6701069192163293,0,-0.026020566711464386,-0.026020566711464386,0
Kebili,2007,4,292.37462012005494,292.37462012005494,0,1,0.034667460381387454,0.034667460381387454,0,281.7186749726497,281.7186749726497,0,710037907.280788,710037907.280788,0,-4.322592287610384,-4.322592287610384,0,-1.2016648932916163,-1.2016648932916163,0
Kebili,2007,5,297.677506256161,297.677506256161,0,1,0.0006612928252988879,0.0006612928252988879,0,280.23271758234307,280.23271758234307,0,840596839.9991287,840596839.9991287,0,-2.0740267899977467,-2.0740267899977467,0,0.09865676803961591,0.09865676803961591,0
Kebili,2007,6,303.3765602555434,303.3765602555434,0,1,0.003080480857461403,0.003080480857461403,0,281.38036530820466,281.38036530820466,0,861265382.9990932,861265382.9990932,0,-3.8526952637138057,-3.8526952637138057,0,0.35278661213171586,0.35278661213171586,0
Kebili,2007,7,302.874004519868,302.874004519868,0,1,3.8965284164099915e-05,3.8965284164099915e-05,0,283.67124496032915,283.67124496032915,0,888465351.322251,888465351.322251,0,-3.9033509354068343,-3.9033509354068343,0,-0.1884936482868332,-0.1884936482868332,0
Kebili,2007,8,304.79241150528685,304.79241150528685,0,1,0.0007147143704147582,0.0007147143704147582,0,284.6333299796771,284.6333299796771,0,792119208.908915,792119208.908915,0,-3.2065326964828005,-3.2065326964828005,0,0.5043988127221133,0.5043988127221133,0
Kebili,2007,9,301.6005470588522,301.6005470588522,0,1,0.0004475651127848195,0.0004475651127848195,0,286.5311151805647,286.5311151805647,0,655650305.7877626,655650305.7877626,0,-3.116295015585455,-3.116295015585455,0,0.0938315103028245,0.0938315103028245,0
