governorate,year,month,LST_Day_C_mean,LST_Day_C_max,LST_Day_C_std,LST_Night_C_mean,LST_Night_C_max,LST_Night_C_std,image_count
Gabes,2015,9,39.90964489016862,42.94582849668463,2.2899076289026064,22.4218132252885,24.58027291547878,1.7961240773508858,4
Gabes,2015,10,34.129126175659586,37.52332416602375,2.524517007671751,17.26387740279061,19.38890975305518,1.8176903824324209,3
Gabes,2015,11,25.489604314588235,30.260571342328323,3.600321858590691,12.255850356521805,15.399202352604044,3.0967387933848904,4
Gabes,2015,12,20.944679343804232,22.64285721690421,1.137906170174352,7.954920694932567,9.396709547141633,1.081362991526849,4
Gabes,2016,1,20.559064958387726,22.72748877861209,1.9565879113395868,7.753718583925111,9.596227387896038,1.5787842655736513,4
Gabes,2016,2,23.190074264789416,25.202036959037724,1.982940326829374,9.012898867618103,11.133764645517378,1.5781194461565176,4
Gabes,2016,3,31.31473268378147,35.68495587451905,3.1006822998584105,11.89546018688596,15.226562929717586,2.6845722269669863,4
Gabes,2016,4,36.378916049862426,38.659017165402254,1.8621264752074702,15.444609558132527,16.661944496107978,0.9646951299406742,4
Gabes,2016,5,38.88578953634533,42.38192922500222,3.184487791535531,19.16403097516851,21.654991639221933,1.8301809541654495,3
Gabes,2016,6,42.75698582086975,46.78190930200242,2.9699400109680423,22.720982782329187,24.961061829684134,1.7629565469236739,4
Gabes,2016,7,45.95369361266184,48.76939751001708,1.7025345977119943,25.4010941119999,26.935257293738804,0.9804145795779612,4
Gabes,2016,8,45.41851960002401,46.68196227610027,0.9602267438057247,25.660699667964565,26.32611983244469,0.5524565670115944,4
Gabes,2016,9,38.43942149253507,43.086396158441445,3.3218173494432697,22.48587308387034,24.874752005693683,1.7925190490064484,4
Gabes,2016,10,33.57026408210675,36.494045597273946,2.5883467052512064,18.416678439741368,20.46841950503395,1.942424035794723,4
Gabes,2016,11,24.097695885178897,26.701155181177768,1.887492904189447,11.340801110182356,12.156836437572498,0.702052379358112,3
Gabes,2016,12,18.615606979989973,20.880618201014954,1.8897922467238002,8.933401994506804,10.130204073543498,0.9065891654528747,4
Gabes,2017,1,15.90411518403507,19.564509135875735,2.2874832101514526,4.735221539925068,5.740693127871792,0.705539390229674,4
Gabes,2017,2,22.26323038984875,26.31300270184448,2.4983261306554416,8.606363033296317,10.57374939183451,1.2957629992207977,4
Gabes,2017,3,29.685968221203662,33.482286497441656,2.4570827930082393,11.699032554837943,13.289415054801259,1.461343371332893,4
Gabes,2017,4,32.41080338386105,33.74150208703648,1.153048744795738,14.364275913946948,15.291773756783455,0.7530678662642224,3
Gabes,2017,5,39.56566511850346,41.46021007135085,1.7203205407050794,18.392222204315367,19.602097607889625,1.0128431251615868,4
Gabes,2017,6,45.26367469147439,48.28251368236172,2.195059864682806,23.713531334296402,26.63475932328016,1.9990832037083022,4
Gabes,2017,7,48.17492425209252,50.400692744569675,2.1392316252662487,26.45166666521477,27.27276062912078,0.8651805294768902,4
Gabes,2017,8,46.36001644061277,50.22670497800569,2.3472771728262427,25.96577497594562,28.4508394316848,1.5548012128924071,4
Gabes,2017,9,38.33974017341827,41.754133791611714,3.327836819622126,21.268776917719457,22.840315941143956,1.5687748605789418,4
Gabes,2017,10,31.85200161248236,33.22068716926559,1.2486902384410805,16.420558295108556,18.098104703263328,1.3684752824781916,3
Gabes,2017,11,22.706988629574376,29.442167865429607,4.0288838814038135,10.401378493149293,13.569200727925551,2.038921659180308,4
Gabes,2017,12,17.104193432117786,19.020724497667242,1.4575172126932974,6.860522554064092,8.850949256459169,1.3509869647725272,4
Gabes,2018,1,20.27493524734675,22.036836524686677,1.405077175204618,7.6134912436514055,8.792479006585411,1.0410944774562747,4
Gabes,2018,2,19.13010739646798,22.991730992460734,2.46680322907476,7.96064385612406,12.165865511475376,2.605502388332608,4
Gabes,2018,3,29.77120666780208,33.428129145815596,2.5705856170492662,12.65285213161726,14.64325079850974,1.74169798033577,4
Gabes,2018,4,34.51125053194071,38.11413717163957,3.4397954052944075,16.22648533716865,18.296249331943663,1.5812210987141961,3
Gabes,2018,5,39.4498942064316,41.592310101013034,1.6892476816450293,18.211839850994266,21.74684214790334,2.402068176275737,4
Gabes,2018,6,44.24809454408596,46.74735952738821,2.3738880145804657,23.536408883636856,25.242728375116812,1.3976181346690404,4
Gabes,2018,7,44.95286706951142,47.656065930581306,2.6515532872202336,25.949371127504943,27.626207652191685,1.5543678095200824,4
Gabes,2018,8,44.20555929444541,46.31434569671479,1.7959708968388055,26.289756842705465,26.838076507107044,0.42470731469004186,4
Gabes,2018,9,38.93761175544096,41.90832434242997,2.4438812839192243,22.503770950402,25.85739516142019,2.9602841423370663,4
Gabes,2018,10,32.2395362145749,34.530758311013834,1.8115163167838118,16.491112232545206,18.485251808221726,2.025996921624074,3
Gabes,2018,11,25.028218429079665,26.958807429440714,1.8597551265061378,11.651981661170444,13.785771680853893,1.606596385883422,4
Gabes,2018,12,20.51054877759289,23.32388691454405,1.8929105167326838,7.488059739816197,10.292635855563027,1.9309754931347693,4
Gabes,2019,1,17.99818861644911,19.5910897976731,1.4240486996890553,5.5939215046583435,6.584179548304558,0.8248218517292192,4
Gabes,2019,2,22.76959832984798,27.021844114504507,2.664201354874844,7.020960561694432,8.326484291799185,0.9527533845660021,4
Gabes,2019,3,29.532685284116035,31.965917997734056,2.326154328048489,10.664431266013574,12.08210725142311,1.0803821928252073,4
Gabes,2019,4,34.979615235795485,37.263748464069145,1.7088879506246628,14.69366177535389,16.61803944004787,1.5875214669494027,3
Gabes,2019,5,39.861100541022296,41.90349489228114,1.6134925881542084,17.298029127187636,18.56605544639672,1.1612387446565822,4
Gabes,2019,6,45.8559504020099,50.37243362883884,4.003264386288093,24.495086589259916,27.398928160903143,2.3101708241552426,4
Gabes,2019,7,47.6010619080868,50.59772974063109,2.2950147021275535,26.5152747056741,27.81038395549518,0.9136053637687253,4
Gabes,2019,8,45.50214283971995,49.032578917772454,3.3998613418778407,26.42771055810109,27.73357494580406,1.191674916887768,4
Gabes,2019,9,40.21177492629046,41.57965324659083,1.3098696100436618,23.09416947355631,24.536108259333616,1.4195180064202957,4
Gabes,2019,10,34.058376621066884,36.06315186300087,2.069062886798467,18.396221527384466,20.285912125810817,2.014502136195763,3
Gabes,2019,11,22.768765296695417,27.291057548024845,2.717053877477528,10.177852838693562,14.619514604464902,2.9036450223535604,4
Gabes,2019,12,20.759946686157036,22.63504405578954,1.4277131752777772,8.189108196756546,10.170672041898365,1.513267816151243,4
Gabes,2020,1,18.020169321542177,21.582849664109716,2.2036938614931496,6.996236711285086,8.92236152883538,1.7497193943690996,4
Gabes,2020,2,25.193638083942382,28.24821635576361,2.1171146120439923,9.320320144400396,10.9971699104336,1.116206635745973,4
Gabes,2020,3,26.996527271729462,28.953680641368933,1.609425428215816,11.063719778840511,12.467957896873374,1.0112460509329644,4
Gabes,2020,4,36.65103208456681,43.050031099741844,4.490703905494317,17.018489013529837,19.749060996873034,2.3719151196446964,4
Gabes,2020,5,40.34902218462763,41.903155913807474,1.297921368161686,18.688415177777372,20.15266273898124,1.3697950363634135,3
Gabes,2020,6,44.38500329073587,46.62900944273522,1.8426214039716078,23.3178692125187,26.03194770626336,1.778750659937083,4
Gabes,2020,7,47.081247892382606,49.98427411068446,2.0639813223428978,25.93214665749644,26.676849983818528,0.6329455067036276,4
Gabes,2020,8,46.88335888100159,48.70153107861659,1.2820632731283743,26.47725582673702,27.87409642836455,1.1022077258810452,4
Gabes,2020,9,38.648151660460705,41.48971840359882,2.1007747099346274,23.264992050836383,24.74625447603242,1.2528205481923638,4
Gabes,2020,10,33.47389845063163,35.90571814051419,1.995992831000314,15.760634540446537,17.152280531607296,1.0360297324887913,4
Gabes,2020,11,25.21606301516204,29.463838365843454,3.193500635152712,11.844497439352999,13.25519708916866,1.1299626547618882,3
Gabes,2020,12,17.515708621118453,19.970599589082603,2.520198986442532,7.193303398016993,9.9367248182472,2.1117970766713174,4
Gabes,2021,1,20.233079121982644,23.19092105761769,2.078081851806511,7.982612797906724,10.586010904945882,1.8861292920742996,4
Gabes,2021,2,24.45126253626669,25.660626442010763,0.8951970507026709,8.71796292916592,11.161600194961437,2.1369643859884127,4
Gabes,2021,3,29.703190574338887,32.2503206322394,2.546898683605113,10.727113522914022,11.91048411060184,0.9088215720549703,4
Gabes,2021,4,32.73199616204201,36.27722751900274,3.6659418997430313,13.82529156733837,16.303768482894515,2.019065340343329,3
Gabes,2021,5,39.625729308544514,41.69813711240227,1.9355123398867846,18.372237578506102,19.69547403367565,1.1398127317936264,4
Gabes,2021,6,43.098192399379926,46.36259645820127,2.8530488335006576,23.4764318882987,26.211746768828313,2.5574805839690073,4
Gabes,2021,7,46.85572875101437,49.8636321492925,2.75409292684079,26.432583833187003,28.111491899039954,1.3704604679453412,4
Gabes,2021,8,45.10871725979027,48.50853107295408,2.9376544010087913,26.971671382444566,28.716888174649863,1.1578682033120258,4
Gabes,2021,9,41.3463787203718,44.74980915038014,2.4751639832434806,24.33759080304259,25.625190655790817,1.060381287593464,4
Gabes,2021,10,32.18156712353661,34.18301498929123,1.67292800544811,16.193180891164573,16.91191337618469,0.6494593653870071,3
Gabes,2021,11,25.05053080304552,30.39360803174782,4.934895717990556,10.7363885969356,14.968983552418035,2.7739723464262402,4
Gabes,2021,12,19.12302174063597,22.323031863297043,2.243802560166578,7.245084141353129,10.716904203648438,2.0921363268476663,4
Gabes,2022,1,17.704206976185933,19.36660011873655,1.3022071383538754,5.045787012939487,7.375585182584658,1.4764587056485148,4
Gabes,2022,2,23.20356483766218,26.039236893353525,2.0204349109337274,7.879934623028879,9.146415593602105,0.8498053842473146,4
Gabes,2022,3,26.66253712840209,28.143822720147206,1.1988741987384373,10.756479092537987,13.665374832468657,1.9697042643800102,4
Gabes,2022,4,34.28369123009062,36.47785698822952,1.772995781643595,13.85254859625035,14.780703276667083,0.7855794754436567,3
Gabes,2022,5,41.688850350568806,45.19743864007891,3.0831219911583037,19.67630189224941,23.764657621897644,2.7437087521572425,4
Gabes,2022,6,47.56941803845969,49.02086702508346,1.1155167071752672,25.796791678336305,27.758189981962957,1.2780640994057826,4
Gabes,2022,7,46.958628233512925,49.290545499923994,1.6021301604091063,26.83334452895004,27.991265689798027,0.8239179618493818,4
Gabes,2022,8,46.208575202790826,47.73821467010533,1.1663061212868673,27.79905012285267,28.591162642502447,0.5303649504869682,4
Gabes,2022,9,39.15994694749924,44.168388676209496,4.565865023927302,23.631549890185397,27.92446798316434,3.6494660193790582,4
Gabes,2022,10,36.05843902817238,37.19051757984738,1.1320785516754506,17.54493062816216,18.833771570424968,1.2888409422628437,3
Gabes,2022,11,26.527647372050016,29.50358755557334,2.6016135549206125,12.071369750521143,14.02103364826542,1.719307313113884,4
Gabes,2022,12,22.18865586175686,23.390742978928255,0.9300589209353474,10.221285680311247,13.834547095854775,2.3318616024078263,4
Gabes,2023,1,18.84322115357395,21.168011611441386,2.053725440617048,5.7059270438098455,7.7571466248286605,1.7971235883900425,4
Gabes,2023,2,21.1077791720876,23.594489426305653,2.218296995015149,7.271760380409926,9.019650607032947,1.2570904452687204,4
Gabes,2023,3,31.98127932751394,33.5994718401419,1.4601316104487403,13.075402319878078,14.295214433590491,0.9605016215023805,4
Gabes,2023,4,34.7694561784746,40.39163629069789,4.140106439038749,15.474034016903294,18.078809955750398,1.9156995765509923,3
Gabes,2023,5,36.17653093487828,38.70097328688979,1.9260221672822975,17.141245225238514,18.34390044336735,0.9654302457593209,4
Gabes,2023,6,41.990241515193325,44.80408688501244,2.7939339352249717,23.77800316137142,26.495571070096858,2.302603181582493,4
Gabes,2023,7,48.08092422639402,50.032052652646584,1.5439609657101736,28.612113281898303,29.94820623310256,0.8572988488984699,4
Gabes,2023,8,43.253474056760886,45.49528389839194,2.48234913821314,26.04779297459441,27.17931481693611,1.324979707163421,4
Gabes,2023,9,39.50654026044509,42.43130192056147,2.4319623636938204,23.093844391237106,25.12163250558957,1.7491005478720523,4
Gabes,2023,10,35.40538264370162,36.56106040101259,1.1728894710969573,19.369036925243062,20.150500705144843,0.719583461746892,3
Gabes,2023,11,26.527785648296703,29.732601541310135,3.1917128672942874,13.702282115601337,17.50347313988476,2.8488403070527832,4
Gabes,2023,12,17.38037636785512,19.481373262672165,1.6731786399212505,8.548165372223426,9.77753769754758,0.8572352214684945,4
Gabes,2024,1,17.783537554244823,20.967447869820063,2.6334374114718395,8.126291026214554,9.751876751810554,1.2738611023496247,4
Gabes,2024,2,21.900000488565084,23.83681596575365,1.5674877050280707,9.154254764815834,10.111691181306679,0.7874060828142287,4
Gabes,2024,3,29.03978219073723,31.952428959521917,2.3441183612930048,14.093930321333508,17.056365934196656,1.8287173450777725,4
Gabes,2024,4,31.59930462821367,35.43738034330812,3.267579120496443,14.851706225189725,18.02465180267433,2.00588346115562,4
Gabes,2024,5,37.403259207926325,39.8775152917952,1.9635609007178245,20.298951462479202,22.042658587993284,1.9235425562325044,3
Gabes,2024,6,38.95334759536701,40.06610124229103,0.8454936329261783,22.839429713930233,24.92672324583714,1.3463998510964823,4
Gabes,2024,7,44.20616421055661,46.8332861189308,1.8927059144730118,27.173284444161855,28.460112085385674,1.3306942755614717,4
Gabes,2024,8,43.05674137428615,45.03682530438757,1.4020023965354667,27.474918304375866,28.34536550254602,0.6630370728186741,4
Gabes,2024,9,37.972463789925925,41.541904867893756,2.509058718506805,24.37106836977668,27.286521480818102,2.114480428121371,4
Gabes,2024,10,29.562816096860345,33.768160071329035,3.588026461318807,19.19708593096743,22.40442883407758,2.155053165662518,4
Gabes,2024,11,23.90888699512477,25.514427514298518,1.625969606611076,13.341781597079448,15.249462650447143,1.685199802958905,3
Gabes,2024,12,16.92519434725167,18.728416456903165,1.5238874099930206,8.087686659067385,9.563522193847197,1.0235798657684188,4
Gafsa,2002,1,16.657079173883574,21.06607590461264,2.9244654201628024,3.588894851068198,5.984960855116082,1.713589525518725,4
Gafsa,2002,2,23.74970177899566,27.321518147560578,2.6862727860077156,7.486522940420881,9.451053025245798,1.3843337200778465,4
Gafsa,2002,3,26.977989864862487,29.932470699306617,3.133221676217398,10.345380519359187,11.78737823518064,1.1066514760383017,4
Gafsa,2002,4,33.06959858252158,36.14921702573775,2.5450144551049,13.635388621626179,15.185540465739301,1.4634567066362019,3
Gafsa,2002,5,37.821596301179916,41.60806406733227,2.6282162899899246,17.589485604613134,19.78909530027392,1.8376405669400866,4
Gafsa,2002,6,45.1809330058956,47.63806754337927,2.5296437477626945,23.129259542429736,25.567823747825184,2.021608675044213,4
Gafsa,2002,7,42.734840074184326,45.42189566242952,2.139787766165328,23.907237374440086,25.177994201766523,1.2414283941599291,4
Gafsa,2002,8,40.72421571317891,42.799898173522074,1.939410191077854,23.80587376418446,25.65935600379676,1.3831402301444222,4
Gafsa,2002,9,36.28623113755257,39.28012269977799,2.440676327069786,19.630567850777624,22.544879021226954,2.579951447028505,4
Gafsa,2002,10,32.214994865349716,33.54772355938683,1.3191490362787925,15.733452220947305,17.211833778582204,1.0923071299989073,3
Gafsa,2002,11,23.10894642377728,27.65011637311719,4.06630513959716,10.09319814191047,12.642144516759329,1.78427492796896,4
Gafsa,2002,12,17.48511447128979,19.547812838909316,2.152395725169015,6.887340760245939,9.06210873517413,1.5669113675351616,4
Gafsa,2003,1,15.977220438815893,19.054252920070923,2.084600848996325,5.175960476736076,7.030514812342386,1.308272741148996,4
Gafsa,2003,2,18.746965720163665,21.42513435113005,2.1677447787189763,5.47107442399519,8.645732988536707,2.1054859378326642,4
Gafsa,2003,3,24.899117152852313,26.85215405142425,1.5527585003804056,8.559001251291765,10.59615319028361,1.7240774436326896,4
Gafsa,2003,4,31.373001778584566,34.8300782344574,2.5371144571058952,14.991909060314361,17.68760272739922,1.975277457858053,3
Gafsa,2003,5,37.99504862636575,41.25849073614318,3.289157424720746,18.74596911296133,20.00568565983845,1.3180708202358915,4
Gafsa,2003,6,45.615474035801306,49.07743096302673,3.3881524317301497,24.091130621506075,26.597253944164603,1.989831268632432,4
Gafsa,2003,7,46.21701418201638,47.74088028230446,1.4554556792869262,26.402803857348484,27.439551785654132,0.9592298940660786,4
Gafsa,2003,8,45.92666011876403,48.263761427451385,2.115053232179119,26.231528975638422,27.142818767760545,0.7888684092705651,4
Gafsa,2003,9,37.80458138523678,41.75854702512932,2.658637825230473,21.032363365187845,23.097193962144637,1.5295043064933225,4
Gafsa,2003,10,30.57461271007848,34.376438311228554,3.652379094406458,16.204597946451877,18.344921057143818,1.7452513073569753,3
Gafsa,2003,11,22.608694389098606,26.117262181162047,3.0709864892865926,10.519582663758209,12.44475128820087,1.5901999579047932,4
Gafsa,2003,12,15.573318714364746,18.819789918272527,2.53091546789019,5.024620281223683,9.005368620528355,2.9611600211755054,4
Gafsa,2004,1,16.83697146110135,19.471317264380765,2.397238490461301,5.8696970031539415,8.125707673384348,1.8329393973167538,4
Gafsa,2004,2,21.84446743939574,24.03394097782867,1.6794674529515847,7.436144195958836,10.493751671544642,1.8167461128803957,4
Gafsa,2004,3,26.368229839033795,28.24419918812817,1.3963646828985377,10.252792516585648,11.785143941105405,1.1288840914799905,4
Gafsa,2004,4,33.792556645312466,35.59114454271258,1.3326654126387663,14.846540873759974,16.124819277467246,0.9293378696003196,4
Gafsa,2004,5,38.67800496886098,40.64461483314773,1.624446963110468,16.964582398551872,18.37969853695445,1.1386711074588276,3
Gafsa,2004,6,44.46876159976444,49.55777063706118,3.6080375572416665,22.57748393764221,26.694649317065288,3.0632254628808377,4
Gafsa,2004,7,47.2504196231148,49.178966473803385,1.4685427032886704,25.64624318033201,26.631191939485294,0.9724139622003536,4
Gafsa,2004,8,45.0542597211248,46.98580497717174,1.8935020624950476,25.590795176591172,26.9665413545351,1.2624984020377843,4
Gafsa,2004,9,39.515462973717824,41.17790386709168,1.35974656191854,20.309047860954653,22.485518801074402,1.9530736832728313,4
Gafsa,2004,10,32.77372483535587,36.72365472940221,4.532939149977153,16.976926142723798,19.355684064345716,2.572313716422042,4
Gafsa,2004,11,20.651754140091075,21.637516609080176,0.8216480562038647,7.889932877263492,8.655783546512472,0.7085896772403085,3
Gafsa,2004,12,16.30303802250791,18.943081475222446,2.926829910945769,6.02949038470949,9.203042247372819,2.7409321486525333,4
Gafsa,2005,1,16.28958341895814,17.57169137553179,1.1851407826884168,3.4515940568531507,5.1072346408290406,1.578953423243899,4
Gafsa,2005,2,18.490589341711015,20.458489425711946,1.545038463367323,4.1946174072093285,5.33642613442729,0.834713710363031,4
Gafsa,2005,3,28.88853814993468,33.56046006779377,4.011559897701347,10.178833635200595,13.612313617722533,3.149258918710189,4
Gafsa,2005,4,34.07513573389059,37.934723135198794,4.243692412040979,12.827276515069325,15.552423081292204,2.6851765450576606,3
Gafsa,2005,5,41.89742205592232,44.20621513369609,1.6512681663888809,18.68572684695311,20.62167933913417,1.4936347023000998,4
Gafsa,2005,6,44.62685892567599,49.17899013815267,3.3314916922640854,22.560909088394933,26.31260472070143,2.5556360085994068,4
Gafsa,2005,7,44.87824383682388,47.18976056545972,2.0597869946572076,25.670488961104343,27.261282431582114,1.1611534957379603,4
Gafsa,2005,8,44.09606796331299,48.380333423957225,2.8945110492468764,24.776219826572017,26.294228923859357,1.0398200814025045,4
Gafsa,2005,9,36.34816310063378,40.04123979150518,3.281027964475443,20.606279019354705,23.388197339909436,2.06314479737104,4
Gafsa,2005,10,32.88204589119466,34.190758016500276,1.1955134987026632,17.45369910395709,18.77986131125687,1.0262866189294502,3
Gafsa,2005,11,23.814496598622206,29.389401183898215,4.97300338631836,10.297483276044478,15.959300523193956,4.262538567870989,4
Gafsa,2005,12,14.5201604725382,16.195171294234033,1.1947858948300054,4.169646621746089,5.720892620782001,1.1723029237252596,4
Gafsa,2006,1,13.040246794371338,14.94191541250299,1.626573670991072,3.123872102886478,4.825924132828407,1.2189555336306912,4
Gafsa,2006,2,18.757538014211324,22.73084692161365,2.5159936522561783,5.874049694707798,7.214902919581636,0.9645403615810789,4
Gafsa,2006,3,29.202851456216933,35.33840464760663,4.541334584320638,12.113372829225746,15.285764906902033,2.831390267958201,4
Gafsa,2006,4,34.077395462248425,36.32093382278779,2.2869207583131432,14.455859924525402,15.392194402500733,0.8029118676941481,3
Gafsa,2006,5,40.279523483739446,45.73927890958479,5.1122892886219695,18.24610702948593,23.166396305093873,3.1113541737167956,4
Gafsa,2006,6,43.7564538258003,47.7111446958801,3.6008213620889933,23.105135923222427,27.28655199115386,3.471899308196457,4
Gafsa,2006,7,46.86129077494556,48.926505368727014,1.7749868267151518,26.284769089645895,27.74684292394687,1.139215381431983,4
Gafsa,2006,8,43.956102034529806,46.2688199139625,1.569019155077452,25.157329249297195,26.747290963852024,1.1839565614200391,4
Gafsa,2006,9,37.98775806670529,40.119786412443176,1.5706792283432423,19.882514343480146,21.556648567396444,1.2008342548363096,4
Gafsa,2006,10,33.20629015163989,34.54201520951372,1.1389907781879676,16.94750991651954,17.927032315323853,0.7945642713886835,3
Gafsa,2006,11,25.00802623287988,26.422564339842584,1.0894287333327985,11.061929099703887,12.531883864292109,1.0329234284823254,4
Gafsa,2006,12,17.528381623581996,19.35220657930169,1.4308983999458846,6.515513261523393,8.21251658142478,1.2285360039705873,4
Gafsa,2007,1,19.249340995527973,20.92619989354869,1.4286569917928387,6.680227225120325,8.366455810593367,1.180871964107144,4
Gafsa,2007,2,23.608761261519945,28.88152606971416,3.5306144690567347,8.473833392685691,11.15229590137054,2.099791156854782,4
Gafsa,2007,3,25.885520234890624,29.198389109634174,2.1685307790743327,9.417659965880526,11.071532387865606,1.2044907778211262,4
Gafsa,2007,4,29.963304987453625,32.32596524974134,2.546385575582494,13.08376766760084,14.305394854684618,1.0595613587638286,3
Gafsa,2007,5,37.99511859191621,41.402225465681866,4.006635171956047,18.460956865958686,20.202869857567077,2.106902484603776,4
Gafsa,2007,6,43.32191350003881,47.675790702829595,3.6154938088020536,23.38135558173577,26.0002887501591,2.4651722776650082,4
Gafsa,2007,7,47.19245024083426,49.32245222988195,1.7271899326941518,25.746630565983118,27.232967710203994,1.3023276851139998,4
Gafsa,2007,8,44.85155682656071,46.04394981473115,0.950975549607933,25.626863858939803,26.774687260011454,0.9632168518448094,4
Gafsa,2007,9,37.99210871177355,40.139301050770314,1.860696776062428,21.243855280719497,23.444815380210247,1.6809209825012796,4
Gafsa,2007,10,30.409262366097533,33.98797834469542,2.6207051018004557,14.661071900280202,16.852448022035663,1.6797253435033928,3
Gafsa,2007,11,24.0450886306885,26.669597646499227,1.7567665222106628,8.279282228209965,11.621815487852784,2.198273798730651,4
Gafsa,2007,12,18.716944998612245,22.09941285439622,2.5248989688242003,5.553520876065989,8.39224173970834,2.4725279305382393,4
Gafsa,2008,1,17.58856897698284,19.688389403204926,1.870414366526373,5.697440348778988,6.800757297465004,0.8850846947771308,4
Gafsa,2008,2,23.67598878857844,28.40445581995358,3.0799510463448247,7.203399559048358,11.143391690077879,2.3375808560656157,4
Gafsa,2008,3,29.841731137339472,32.78490225160207,2.5126636956578388,10.261885442766298,12.594492882187565,1.6128305648267687,4
Gafsa,2008,4,35.88765827607627,38.05379548590404,1.7498285169180632,15.476037936847653,17.393880281027993,1.7499489271731814,4
Gafsa,2008,5,40.09979051108669,41.71115860857702,1.6163501091568946,19.027325301693498,20.936299431026132,1.4739756245953208,3
Gafsa,2008,6,43.69704858084126,46.72552380453974,2.8062586237228655,22.4394349764356,24.744945538385114,2.247649414737601,4
Gafsa,2008,7,46.37157221987494,48.75521066674138,2.117066599448822,26.36750380897317,27.94907911559488,1.1808036521819412,4
Gafsa,2008,8,45.242593462904225,49.06800662959139,2.4231840804375424,25.8429361130647,27.548856699644443,1.3035241972293798,4
Gafsa,2008,9,37.3681530235013,43.629725677350706,4.607111633081043,20.565114883990717,24.741491147567764,2.988054429151119,4
Gafsa,2008,10,30.009114224945606,34.064463622977115,3.6960485108827603,14.877938095730439,17.40294745382755,2.6747824256947244,4
Gafsa,2008,11,21.740842716603797,23.07657794024854,1.3529386487468187,8.151873213491292,9.585114175591885,1.4030210910041632,3
Gafsa,2008,12,15.882083809322094,18.010924245576575,1.9789219715707567,4.188168423197861,5.905491613877146,1.28057666417633,4
Gafsa,2009,1,14.808213109760061,17.089260278483636,1.7657533037287487,5.6528301177417015,6.832930967068604,0.9063430207834525,4
Gafsa,2009,2,19.27538916196639,21.87127727920409,1.9434373674929366,6.112123356270143,7.55992253563371,1.1098809065114907,4
Gafsa,2009,3,26.87050838569749,28.924427594622287,1.6628435521758673,9.022547704170945,10.595500969846865,1.0908915529817755,4
Gafsa,2009,4,29.698259972574586,33.69725418242477,2.9338632107258644,12.840760525324214,14.091885600188169,1.0351591614570976,3
Gafsa,2009,5,39.24590807366162,43.35523359929128,3.8342288706762977,18.504502019042995,21.56418517331937,2.831221033778829,4
Gafsa,2009,6,46.785624673721536,48.628881980759765,1.780595645542602,24.559297534304104,26.724104428619874,1.467618590369695,4
Gafsa,2009,7,48.72193642407942,50.02742525754452,1.346094830125339,27.39947057932568,28.1900064755734,0.6408819163770226,4
Gafsa,2009,8,46.168179242766506,48.294435418918866,1.8097454975738234,26.194739366678746,27.506448364960367,0.9896867288752037,4
Gafsa,2009,9,35.03413421327964,38.08200264128516,2.427865916339368,19.419928562341777,20.760512936042794,1.1343864934705141,4
Gafsa,2009,10,30.42145665372258,33.42791689907676,2.1771220232732995,15.136708325338127,17.240784322985657,1.5248363640828673,3
Gafsa,2009,11,25.14447312573207,28.5408447730167,2.468019249096341,9.683697052507888,12.550952317740473,2.002886019601155,4
Gafsa,2009,12,19.637666554911153,21.302207570634536,1.3618575972284306,7.234315048560435,8.646385132389764,0.9885370461658732,4
Gafsa,2010,1,17.267163396757418,20.164981081710145,2.9087103519918536,5.900368492888999,7.393600469883251,1.434674482175594,4
Gafsa,2010,2,23.814993954145965,29.746159899862526,4.720991853940361,9.390261552325137,13.205522026097203,3.0754140529773752,4
Gafsa,2010,3,28.047010382616143,30.760503388613838,2.666507850222251,10.313438313922909,12.873579894408163,2.326300734648794,4
Gafsa,2010,4,33.30900581936473,34.9963553115659,1.4530718645972973,15.262931081944068,16.608323592317973,1.1479259124799028,3
Gafsa,2010,5,38.7621879694736,41.252223870189,2.071358460195537,16.894150232027236,18.592884046816355,1.0858159551714017,4
Gafsa,2010,6,43.57487877233007,44.798440412173115,0.9600469981034956,22.42200271999614,23.408945060162853,0.8213064191663263,4
Gafsa,2010,7,47.75778747270121,48.888887171429566,0.9140399602254489,26.83587532989467,27.82778770245208,0.7510177046671842,4
Gafsa,2010,8,44.868428284300364,47.686359902330345,2.2013867226099086,25.847831148784746,28.141063359784372,1.6039204780415828,4
Gafsa,2010,9,37.45264347841255,40.84068769143264,2.5968311234889727,20.594203957588,22.72111974237256,1.6119216730959827,4
Gafsa,2010,10,28.074262751142914,32.54775886445167,3.6933960497892038,13.71247546734826,16.55819091113692,2.218239001273954,3
Gafsa,2010,11,21.83073517968015,22.74426891329067,0.7623618363254916,10.11986446820525,11.814980277581675,1.5470294280848103,4
Gafsa,2010,12,16.441281601216733,19.416795965402773,2.3838035873686914,5.304965445880674,8.152254069676665,2.473632546902363,4
Gafsa,2011,1,17.350720152265257,19.18176015190796,1.443896444833356,5.68171055122786,7.176357047461877,1.217763187260274,4
Gafsa,2011,2,19.199058708178445,21.028113327640604,1.421654970373719,5.538453071876785,6.282258822117839,0.5785592352731375,4
Gafsa,2011,3,27.474584350725962,32.58045526855131,4.165691614134511,11.205467100725821,14.007952306252978,1.8982910817887058,4
Gafsa,2011,4,34.1529491145583,36.39790270131811,2.0203447702630988,15.038169652081843,16.18911074464412,0.9806305861810428,3
