governorate,year,NDVI_mean_mean,NDVI_mean_max,NDVI_mean_min,NDVI_mean_std,NDVI_max_mean,NDVI_max_max,NDVI_max_min,NDVI_max_std,NDVI_std_mean,NDVI_std_max,NDVI_std_min,NDVI_std_std,image_count_mean,image_count_max,image_count_min,image_count_std,LST_Day_C_mean_mean,LST_Day_C_mean_max,LST_Day_C_mean_min,LST_Day_C_mean_std,LST_Day_C_max_mean,LST_Day_C_max_max,LST_Day_C_max_min,LST_Day_C_max_std,LST_Day_C_std_mean,LST_Day_C_std_max,LST_Day_C_std_min,LST_Day_C_std_std,LST_Night_C_mean_mean,LST_Night_C_mean_max,LST_Night_C_mean_min,LST_Night_C_mean_std,LST_Night_C_max_mean,LST_Night_C_max_max,LST_Night_C_max_min,LST_Night_C_max_std,LST_Night_C_std_mean,LST_Night_C_std_max,LST_Night_C_std_min,LST_Night_C_std_std,ETa_mean_mean,ETa_mean_max,ETa_mean_min,ETa_mean_std,ETa_max_mean,ETa_max_max,ETa_max_min,ETa_max_std,ETa_std_mean,ETa_std_max,ETa_std_min,ETa_std_std,PET_mean_mean,PET_mean_max,PET_mean_min,PET_mean_std,PET_max_mean,PET_max_max,PET_max_min,PET_max_std,PET_std_mean,PET_std_max,PET_std_min,PET_std_std,precip_total_mm_mean,precip_total_mm_max,precip_total_mm_min,precip_total_mm_std,precip_max_daily_mm_mean,precip_max_daily_mm_max,precip_max_daily_mm_min,precip_max_daily_mm_std,rain_days_mean,rain_days_max,rain_days_min,rain_days_std,tws_anomaly_cm_mean,tws_anomaly_cm_max,tws_anomaly_cm_min,tws_anomaly_cm_std,tws_weighted_cm_mean,tws_weighted_cm_max,tws_weighted_cm_min,tws_weighted_cm_std,tws_estimated_Mm3_mean,tws_estimated_Mm3_max,tws_estimated_Mm3_min,tws_estimated_Mm3_std,temp_2m_K_mean_mean,temp_2m_K_mean_max,temp_2m_K_mean_min,temp_2m_K_mean_std,temp_2m_K_max_mean,temp_2m_K_max_max,temp_2m_K_max_min,temp_2m_K_max_std,temp_2m_K_std_mean,temp_2m_K_std_max,temp_2m_K_std_min,temp_2m_K_std_std,precip_m_mean_mean,precip_m_mean_max,precip_m_mean_min,precip_m_mean_std,precip_m_max_mean,precip_m_max_max,precip_m_max_min,precip_m_max_std,precip_m_std_mean,precip_m_std_max,precip_m_std_min,precip_m_std_std,dewpoint_2m_K_mean_mean,dewpoint_2m_K_mean_max,dewpoint_2m_K_mean_min,dewpoint_2m_K_mean_std,dewpoint_2m_K_max_mean,dewpoint_2m_K_max_max,dewpoint_2m_K_max_min,dewpoint_2m_K_max_std,dewpoint_2m_K_std_mean,dewpoint_2m_K_std_max,dewpoint_2m_K_std_min,dewpoint_2m_K_std_std,solar_rad_Jm2_mean_mean,solar_rad_Jm2_mean_max,solar_rad_Jm2_mean_min,solar_rad_Jm2_mean_std,solar_rad_Jm2_max_mean,solar_rad_Jm2_max_max,solar_rad_Jm2_max_min,solar_rad_Jm2_max_std,solar_rad_Jm2_std_mean,solar_rad_Jm2_std_max,solar_rad_Jm2_std_min,solar_rad_Jm2_std_std,wind_u_ms_mean_mean,wind_u_ms_mean_max,wind_u_ms_mean_min,wind_u_ms_mean_std,wind_u_ms_max_mean,wind_u_ms_max_max,wind_u_ms_max_min,wind_u_ms_max_std,wind_u_ms_std_mean,wind_u_ms_std_max,wind_u_ms_std_min,wind_u_ms_std_std,wind_v_ms_mean_mean,wind_v_ms_mean_max,wind_v_ms_mean_min,wind_v_ms_mean_std,wind_v_ms_max_mean,wind_v_ms_max_max,wind_v_ms_max_min,wind_v_ms_max_std,wind_v_ms_std_mean,wind_v_ms_std_max,wind_v_ms_std_min,wind_v_ms_std_std,S2_NDVI_mean_mean,S2_NDVI_mean_max,S2_NDVI_mean_min,S2_NDVI_mean_std,S2_NDWI_mean_mean,S2_NDWI_mean_max,S2_NDWI_mean_min,S2_NDWI_mean_std,S2_NDVI_std_mean,S2_NDVI_std_max,S2_NDVI_std_min,S2_NDVI_std_std,S2_NDWI_std_mean,S2_NDWI_std_max,S2_NDWI_std_min,S2_NDWI_std_std,NDVI_pollination_mean,NDVI_pollination_max,NDVI_fruit_dev_mean,NDVI_fruit_dev_max,NDVI_harvest_mean,NDVI_harvest_max,production_t_minus_1,elevation_mean_m,elevation_std_m,elevation_min_m,elevation_max_m,clay_pct,sand_pct,soc_g_kg,production_tonnes
Gafsa,2002,0.11648349215932281,0.1289214933940212,0.1087748617558671,0.006389315203115744,0.11954963716721034,0.1329250878265608,0.1110535230821011,0.007126816305861491,0.0030661450078873667,0.0066976106963538,0.0,0.0017708601311683721,1.9166666666666667,2,1,0.28867513459481287,31.33427011605595,45.1809330058956,16.657079173883574,9.684318895599468,34.33024855792267,47.63806754337927,19.54781283890932,9.34584054564085,2.5420465467169477,4.06630513959716,1.3191490362787923,0.6762228160225001,14.652716849335269,23.907237374440086,3.588894851068198,7.072936126362002,16.672013990557236,25.65935600379676,5.984960855116082,7.0280784259481575,1.5979411805909383,2.579951447028505,1.0923071299989071,0.4247285938205704,,,,,,,,,,,,,,,,,,,,,,,,,10.68080378141334,27.417818316064096,2.467638456682742,7.148526370969331,6.288085112998293,12.35901148207432,1.9749977629001163,3.4236263142846397,2.3970949053145123,3.7718294278450832,1.0643315286183823,0.971083142593238,-0.8757275862846864,0.1320193774607708,-1.6218227147737465,0.5859858416772126,-0.0493141623498357,0.0074343039038492,-0.0913284335352705,0.032998162195362266,-21.189309278477417,3.194371701405933,-39.24200132143504,14.178650332103262,292.29997830374754,302.77157953225503,281.2338275193382,7.384246551388871,292.29997830374754,302.77157953225503,281.2338275193382,7.384246551388871,0.0,0,0,0.0,0.012772509270773967,0.0318645370178519,0.0025486811513426,0.011269073344573144,0.012772509270773967,0.0318645370178519,0.0025486811513426,0.011269073344573144,0.0,0,0,0.0,280.2374359726596,287.4489272654267,274.1889404346249,4.510776726312975,280.2374359726596,287.4489272654267,274.1889404346249,4.510776726312975,0.0,0,0,0.0,605226056.776347,844913617.9422938,326788934.78865194,193212069.20705152,605226056.776347,844913617.9422938,326788934.78865194,193212069.20705152,0.0,0,0,0.0,-0.2655230037112985,1.990929119572461,-2.4081170641264387,1.4355181393535619,-0.2655230037112985,1.990929119572461,-2.4081170641264387,1.4355181393535619,0.0,0,0,0.0,-0.31681062592301085,0.2247193254589416,-0.8560070503572471,0.3666823910404719,-0.31681062592301085,0.2247193254589416,-0.8560070503572471,0.3666823910404719,0.0,0,0,0.0,,,,,,,,,,,,,,,,,0.11536593035737719,0.11653503436266,0.11074872462687782,0.11310168028792,0.11662414907050855,0.1173907497369565,,361.5536994581168,188.02506547644188,8,1153,198.30446622571196,497.3103873369272,91.44216705240756,4810.0
Gafsa,2003,0.14499959685088032,0.1779392181276915,0.1248602007725594,0.01934541322010073,0.15053382625906,0.1892419009169188,0.1269746023074651,0.021409122973735706,0.005534229408179908,0.0113026827892277,0.0,0.0033156467932273725,1.9166666666666667,2,1,0.28867513459481287,31.10930910434521,46.21701418201638,15.573318714364746,11.618255822379291,34.131185033483405,49.07743096302673,18.819789918272527,11.513909390111666,2.5419130191610213,3.652379094406458,1.4554556792869262,0.7065588454577164,15.204211836367776,26.402803857348484,5.024620281223683,8.194084337206284,17.336462400333108,27.43955178565413,7.030514812342386,7.663131525179558,1.6662691304673303,2.9611600211755054,0.7888684092705651,0.5739055618519555,,,,,,,,,,,,,,,,,,,,,,,,,17.046231337831603,33.9315402093682,0.1471715072483553,11.184352742986343,8.36497084260156,15.31674465442762,0.1408065152040458,5.186934729469095,2.990367466910604,4.64719772797379,0.1025921946964781,1.4386719887866637,0.17143659039590195,1.7293658384633592,-0.6087120298414731,0.604334441670717,0.0096539745737066,0.0973844253120489,-0.0342779242472578,0.03403141254985974,4.148119794830243,41.84413986808117,-14.728538490561762,14.622617344423741,292.3423925745747,304.8412369413606,281.3496532098388,8.637845273379458,292.3423925745747,304.8412369413606,281.3496532098388,8.637845273379458,0.0,0,0,0.0,0.022248520093886184,0.0663546210051527,0.0024555193319185,0.020052120711129814,0.022248520093886184,0.0663546210051527,0.0024555193319185,0.020052120711129814,0.0,0,0,0.0,281.12139950663385,287.6404696764761,275.589721192627,3.8042136572415988,281.12139950663385,287.6404696764761,275.589721192627,3.8042136572415988,0.0,0,0,0.0,591728176.7876803,858142971.9892449,315931524.79823494,206214425.8880443,591728176.7876803,858142971.9892449,315931524.79823494,206214425.8880443,0.0,0,0,0.0,-0.5009553334774782,1.5130913624006204,-2.287655940538101,1.1802514261129762,-0.5009553334774782,1.5130913624006204,-2.287655940538101,1.1802514261129762,0.0,0,0,0.0,-0.5974021807193551,0.2963890459578638,-1.3619168879595205,0.45308375103714477,-0.5974021807193551,0.2963890459578638,-1.3619168879595205,0.45308375103714477,0.0,0,0,0.0,,,,,,,,,,,,,,,,,0.16863711003496867,0.175731130021601,0.1272825932533632,0.1337015127824502,0.147929464593037,0.1584904056636172,4810.0,361.5536994581168,188.02506547644188,8,1153,198.30446622571196,497.3103873369272,91.44216705240756,4920.0
Gafsa,2004,0.15372268722682506,0.1999220777060304,0.1272526029294954,0.028975513117831586,0.15844737215245305,0.2100358998643194,0.1294177512401227,0.03154097668468362,0.004724684925627983,0.0114126807852887,0.0,0.0030358263631069696,1.9166666666666667,2,1,0.2886751345948129,31.961470939115088,47.2504196231148,16.30303802250791,11.29471900598063,34.34915963125256,49.55777063706118,18.94308147522245,11.553483011579086,2.086785750344281,4.532939149977153,0.8216480562038647,1.0901924396295386,15.032473045685592,25.64624318033201,5.8696970031539415,7.465215265805254,17.075127697570597,26.9665413545351,8.125707673384348,7.404037762648681,1.676635469286915,3.0632254628808377,0.7085896772403085,0.7822182778917882,,,,,,,,,,,,,,,,,,,,,,,,,11.739482971637392,27.327769049730755,0.7980863739459623,7.497451146387663,5.977835544321247,11.910361651507555,0.7519459986612399,3.565711546965525,2.7146201411861473,4.971854956229457,0.3235297246125535,1.2222466822668765,1.0129405353407381,1.773062164771357,0.1112492089855819,0.5436312532212441,0.057040927787198735,0.0998450623450628,0.0062646896582087,0.030613081396161434,24.509345851603573,42.90142638842659,2.69181185233914,13.153828814302646,291.9528557027135,302.9125323690657,281.86407195353354,7.476510702598607,291.9528557027135,302.9125323690657,281.86407195353354,7.476510702598607,0.0,0,0,0.0,0.014300021984873833,0.0441708002704372,0.0014868445851122,0.015229644092588139,0.014300021984873833,0.0441708002704372,0.0014868445851122,0.015229644092588139,0.0,0,0,0.0,281.0019914917204,287.20264165930763,275.64488602337923,3.4224701509029347,281.0019914917204,287.20264165930763,275.64488602337923,3.4224701509029347,0.0,0,0,0.0,602031061.415511,866699950.989417,301723697.4158364,197911367.50879452,602031061.415511,866699950.989417,301723697.4158364,197911367.50879452,0.0,0,0,0.0,-0.35565119527780636,1.446416359865867,-1.8094761911370865,1.1849778696407018,-0.35565119527780636,1.446416359865867,-1.8094761911370865,1.1849778696407018,0.0,0,0,0.0,-0.3489235973273597,0.3762713469113763,-0.7954881632755543,0.44291867659097756,-0.3489235973273597,0.3762713469113763,-0.7954881632755543,0.44291867659097756,0.0,0,0,0.0,,,,,,,,,,,,,,,,,0.18564390014384924,0.1999220777060304,0.13012723540772947,0.135329840097585,0.13503309662602198,0.1382740088266917,4920.0,361.5536994581168,188.02506547644188,8,1153,198.30446622571196,497.3103873369272,91.44216705240756,4920.0
Gafsa,2005,0.13036493392603402,0.1536163994535327,0.1139596872791572,0.013449800405720976,0.13360702895415227,0.1570788640176378,0.1155834649508527,0.014156499753200656,0.0032420950281182165,0.0054925562389936,0.0,0.001584406545613543,1.9166666666666667,2,1,0.28867513459481287,31.733942124101535,44.87824383682388,14.5201604725382,11.29863887394546,34.85810279596998,49.17899013815267,16.195171294234033,11.871416569939514,2.630568350223466,4.97300338631836,1.1851407826884168,1.3366741515336635,14.572731196538264,25.670488961104343,3.4515940568531507,8.16279030206741,16.995537057057536,27.261282431582117,5.1072346408290406,8.283853674551178,1.918551649442624,4.262538567870989,0.834713710363031,1.052824930136649,,,,,,,,,,,,,,,,,,,,,,,,,10.313843988012984,23.93460637047133,1.044199963705481,7.940295523122432,4.87316892934495,10.016767520683803,0.6872042530670647,3.213855762773284,2.658371714550115,4.832980545243743,0.2952464020933274,1.593533109970183,0.9562879149052551,1.5418246273647946,0.4980170331301913,0.369634241154387,0.053850693100688796,0.0868235638338392,0.0280444435112061,0.020814923800310716,23.13856581150398,37.30634890812407,12.050136487895047,8.94375645851751,292.00310186120356,303.6140752614343,280.5182572709135,8.411571049495485,292.00310186120356,303.6140752614343,280.5182572709135,8.411571049495485,0.0,0,0,0.0,0.011013519815294942,0.0314799356834497,0.0003590774417509,0.009682494460465927,0.011013519815294942,0.0314799356834497,0.0003590774417509,0.009682494460465927,0.0,0,0,0.0,280.12959180782275,286.78515004946496,272.96686714905394,5.100764999424721,280.12959180782275,286.78515004946496,272.96686714905394,5.100764999424721,0.0,0,0,0.0,594586914.7755574,855075006.3281739,294482370.5670654,197263998.8200214,594586914.7755574,855075006.3281739,294482370.5670654,197263998.8200214,0.0,0,0,0.0,-0.6410914157559421,1.627635079841831,-2.088723838080874,1.2728407041837086,-0.6410914157559421,1.627635079841831,-2.088723838080874,1.2728407041837086,0.0,0,0,0.0,-0.47904055161140374,0.1600365714321483,-1.0822458185316195,0.3818459126227147,-0.47904055161140374,0.1600365714321483,-1.0822458185316195,0.3818459126227147,0.0,0,0,0.0,,,,,,,,,,,,,,,,,0.13859504077228596,0.1440418109949442,0.1176098794509462,0.1219339883363098,0.1254198675655882,0.1272328044381071,4920.0,361.5536994581168,188.02506547644188,8,1153,198.30446622571196,497.3103873369272,91.44216705240756,5420.0
Gafsa,2006,0.14769173512926267,0.1903744055725668,0.1236829244191659,0.020632006222297692,0.15386869067691863,0.1978288564230921,0.125573932881234,0.023818381705480007,0.006176955547656067,0.0143138942532902,0.0,0.004418884870761116,1.9166666666666667,2,1,0.28867513459481287,31.97182149340585,46.86129077494556,13.040246794371338,11.334420616498647,34.86786851948055,48.92650536872701,14.94191541250299,11.666563423057037,2.3548280365162078,5.1122892886219695,1.0894287333327983,1.3483857477309769,15.23066353868532,26.28476908964589,3.123872102886478,7.71179774181637,17.32449582285805,27.74684292394687,4.825924132828407,8.098061436690074,1.5817567845256084,3.471899308196457,0.7945642713886835,0.9600149596582055,,,,,,,,,,,,,,,,,,,,,,,,,13.77252634478397,22.473586809707047,1.8962244963661907,8.011142597658566,6.295613277433984,11.055099562264278,1.6533486759078198,3.5031348934377466,3.2493015150386992,7.0200078712518446,0.5975450203695232,1.8159429538443927,0.5954297983098558,2.4570396514248167,-0.0651784842864282,0.7345223768203575,0.033529972335753964,0.1383613513700111,-0.0036703449864513,0.041362583875861794,14.407158513226788,59.451105456666376,-1.5770738337784145,17.772675039780292,292.3399223713754,302.66209433270313,280.09346403824384,7.848256102768385,292.3399223713754,302.66209433270313,280.09346403824384,7.848256102768385,0.0,0,0,0.0,0.014887551036302751,0.0356216578312945,0.0010899899736485,0.010018590767303747,0.014887551036302751,0.0356216578312945,0.0010899899736485,0.010018590767303747,0.0,0,0,0.0,280.5846681851303,287.12301843822235,275.1991981294275,3.9878975765665654,280.5846681851303,287.12301843822235,275.1991981294275,3.9878975765665654,0.0,0,0,0.0,602380471.8558626,841882809.1056571,311575127.5987453,200923518.67031497,602380471.8558626,841882809.1056571,311575127.5987453,200923518.67031497,0.0,0,0,0.0,-0.4848028514837037,1.2294694151212648,-1.9640801391859963,1.1813546642053065,-0.4848028514837037,1.2294694151212648,-1.9640801391859963,1.1813546642053065,0.0,0,0,0.0,-0.4691701628710477,-0.2199166412411775,-0.9707356862110044,0.22611138874943817,-0.4691701628710477,-0.2199166412411775,-0.9707356862110044,0.22611138874943817,0.0,0,0,0.0,,,,,,,,,,,,,,,,,0.1793902879481578,0.1903744055725668,0.12734679332539417,0.1296588439867576,0.14351318130201626,0.145458522122678,5420.0,361.5536994581168,188.02506547644188,8,1153,198.30446622571196,497.3103873369272,91.44216705240756,6320.0
Gafsa,2007,0.14179105218388943,0.1564702775859638,0.1308219565123975,0.010724282628524118,0.14543413718515075,0.1634337384608643,0.1323075726342773,0.012077614252751293,0.0036430850012614583,0.0069634608749002,0.0,0.0018015337797822684,1.9166666666666667,2,1,0.28867513459481287,31.9359476121595,47.19245024083426,18.716944998612245,10.057715975142768,34.88939903601034,49.32245222988195,20.92619989354869,9.854361812271085,2.394795803955361,4.006635171956047,0.950975549607933,0.937910290268516,15.050752117431701,25.74663056598312,5.553520876065989,7.572457814854378,17.118151096855232,27.232967710203997,8.366455810593367,7.305485717894523,1.7011485510040032,2.4725279305382397,0.9632168518448094,0.5545599627922112,,,,,,,,,,,,,,,,,,,,,,,,,12.61478662179068,47.998385578623775,0.4878140682293524,12.387447380546346,7.018199432130035,23.172000787535417,0.3958349213617986,5.921461157723853,2.960385797708827,7.75688468616042,0.34854754129748,2.023177196418731,-0.1243394913956507,0.788307772034991,-0.9105727993375292,0.5354245938691617,-0.0070018324890222,0.044391358751982,-0.0512763735677017,0.030150946209401584,-3.008547383883066,19.07407902855165,-22.032432194570077,12.955258567255692,292.2297475569346,302.9754430446652,282.55405787684697,7.609347345018543,292.2297475569346,302.9754430446652,282.55405787684697,7.609347345018543,0.0,0,0,0.0,0.013363712497671291,0.0666951301236174,0.0001269342422042,0.018502308040905663,0.013363712497671291,0.0666951301236174,0.0001269342422042,0.018502308040905663,0.0,0,0,0.0,280.2423354119324,287.0032620639827,275.18791580424806,4.140574602531083,280.2423354119324,287.0032620639827,275.18791580424806,4.140574602531083,0.0,0,0,0.0,602756132.5904281,882330867.4608573,322200828.67082644,195788081.69655198,602756132.5904281,882330867.4608573,322200828.67082644,195788081.69655198,0.0,0,0,0.0,-0.6315853723389554,1.1129664409163726,-3.1911143790567813,1.3722374208078354,-0.6315853723389554,1.1129664409163726,-3.1911143790567813,1.3722374208078354,0.0,0,0,0.0,-0.631528795270222,0.211638438778325,-1.4687601097631022,0.5093081616468857,-0.631528795270222,0.211638438778325,-1.4687601097631022,0.5093081616468857,0.0,0,0,0.0,,,,,,,,,,,,,,,,,0.15326330146389625,0.1564702775859638,0.13349902100562003,0.1383139526057804,0.13330198930296527,0.1342964059716532,6320.0,361.5536994581168,188.02506547644188,8,1153,198.30446622571196,497.3103873369272,91.44216705240756,6120.0
Gafsa,2008,0.1272857788727821,0.1434866301745559,0.1132671505051756,0.011560376450186208,0.1305579377823046,0.1477345112750279,0.114930174768154,0.01187276750332883,0.003272158909522475,0.0061329900045567,0.0,0.0016845806059421116,1.9166666666666667,2,1,0.2886751345948129,32.28376214400475,46.37157221987494,15.882083809322094,10.778507283017989,35.33109451302226,49.06800662959139,18.010924245576575,11.146339536308481,2.484228150207884,4.607111633081043,1.352938648746819,0.94279794293118,15.008254842001548,26.36750380897317,4.188168423197861,7.880539967823974,17.22889561052278,27.94907911559488,5.905491613877146,7.988971799500485,1.7614860451344398,2.988054429151119,0.8850846947771308,0.6527205659905578,,,,,,,,,,,,,,,,,,,,,,,,,9.262883578163297,23.22863621573036,0.5138476348494642,6.4904020289710305,4.987822873573074,10.217792820973845,0.4018471387211381,3.1748313605645766,2.4856677622598284,5.187878272153849,0.166657802644315,1.6866254666403253,-1.2740191059288082,-0.4043096678231189,-2.010391368832869,0.545044165284779,-0.07174284105073465,-0.0227675739703783,-0.1132095961141771,0.030692645607656475,-30.826463942679684,-9.782771183592148,-48.64389925833965,13.188015964697836,292.2710879372649,303.9649225129877,281.30118831080773,7.928330923965735,292.2710879372649,303.9649225129877,281.30118831080773,7.928330923965735,0.0,0,0,0.0,0.010033752680105609,0.0323503504738877,0.0012157342744654,0.010199460341089072,0.010033752680105609,0.0323503504738877,0.0012157342744654,0.010199460341089072,0.0,0,0,0.0,280.38264538694835,286.76245350677766,274.4278708186188,4.852181109837622,280.38264538694835,286.76245350677766,274.4278708186188,4.852181109837622,0.0,0,0,0.0,606365599.4066554,865071831.5921268,327179049.4894689,206643277.8512009,606365599.4066554,865071831.5921268,327179049.4894689,206643277.8512009,0.0,0,0,0.0,-0.36228644292526085,1.3377316684957492,-2.546254114635822,1.3321251207008489,-0.36228644292526085,1.3377316684957492,-2.546254114635822,1.3321251207008489,0.0,0,0,0.0,-0.2855904173289893,0.2059640221028125,-0.7246366908162808,0.3155835135914485,-0.2855904173289893,0.2059640221028125,-0.7246366908162808,0.3155835135914485,0.0,0,0,0.0,,,,,,,,,,,,,,,,,0.12745883897691035,0.1316138740224412,0.11573797840851494,0.1205945269278761,0.13593982086232337,0.1411559058974093,6120.0,361.5536994581168,188.02506547644188,8,1153,198.30446622571196,497.3103873369272,91.44216705240756,6010.0
Gafsa,2009,0.16432725108655952,0.1989944450897325,0.1355068613635889,0.020486384610191397,0.17053261859107713,0.2071888779686273,0.1372370941864066,0.02130189908747789,0.006205367504517241,0.0125248292078143,0.0,0.004410708892125525,1.9166666666666667,2,1,0.28867513459481287,31.817645799322758,48.72193642407942,14.80821310976006,11.487881204523546,34.43676395627187,50.02742525754452,17.089260278483636,11.391396797753796,2.1259522553315766,3.8342288706762977,1.346094830125339,0.711624896734872,15.146743349300563,27.39947057932568,5.6528301177417015,7.962137362179185,16.855301602030753,28.1900064755734,6.832930967068604,7.957134463648903,1.3101940695379146,2.831221033778829,0.6408819163770226,0.5936200991730471,,,,,,,,,,,,,,,,,,,,,,,,,18.131527876011937,68.55950580545196,0.8718490445838168,22.42442391403617,6.400463643734548,16.54473816547732,0.7624176739663652,4.90713091101763,3.729439900155651,11.684532990118385,0.3523023411655834,3.162959352948414,-1.16629965123139,-0.4597993428004188,-2.0232788374174384,0.5381076064061343,-0.06567691968388467,-0.0258923206192529,-0.1139353180487278,0.0303020325950621,-28.22005884977158,-11.12541232368062,-48.95572745917736,13.020177365446278,291.73420537542256,303.7660842038736,282.05968140797853,7.824819055103357,291.73420537542256,303.7660842038736,282.05968140797853,7.824819055103357,0.0,0,0,0.0,0.022625847752841807,0.0876977749202596,0.0006822267245682,0.02879574569498822,0.022625847752841807,0.0876977749202596,0.0006822267245682,0.02879574569498822,0.0,0,0,0.0,280.76360756158994,288.5929925999723,274.51133713982017,4.359909051637015,280.76360756158994,288.5929925999723,274.51133713982017,4.359909051637015,0.0,0,0,0.0,600466024.0080072,862537191.5783376,314550637.2917369,200901422.1936693,600466024.0080072,862537191.5783376,314550637.2917369,200901422.1936693,0.0,0,0,0.0,0.10848422488973124,2.303992703585908,-1.8685047480704815,1.5583703605451384,0.10848422488973124,2.303992703585908,-1.8685047480704815,1.5583703605451384,0.0,0,0,0.0,-0.33509740500324536,0.3545472094447935,-1.000941335491493,0.43182539135251513,-0.33509740500324536,0.3545472094447935,-1.000941335491493,0.43182539135251513,0.0,0,0,0.0,,,,,,,,,,,,,,,,,0.1906305329562866,0.1989944450897325,0.14178811206294664,0.1526319209818369,0.1814245650466894,0.1814429849775542,6010.0,361.5536994581168,188.02506547644188,8,1153,198.30446622571196,497.3103873369272,91.44216705240756,7070.0
Gafsa,2010,0.14045935278376723,0.1698033095838914,0.1216059074929029,0.017472619708263474,0.14450536943482953,0.1762725869235114,0.1242645341097214,0.019125861208868233,0.004046016651062625,0.0091722389997152,0.0,0.00250811980739107,1.9166666666666667,2,1,0.28867513459481287,31.766698255178486,47.75778747270121,16.441281601216733,10.808149203973773,34.486951872704346,48.888887171429566,19.416795965402773,10.377450686901748,2.2777088882382093,4.720991853940361,0.7623618363254916,1.177700326087981,15.21653068423384,26.83587532989467,5.304965445880674,7.403576505810056,17.274854262724173,28.14106335978437,7.393600469883251,7.045467721539815,1.6747665323904393,3.0754140529773752,0.7510177046671842,0.7140740355137315,,,,,,,,,,,,,,,,,,,,,,,,,13.964888934576356,33.734800178095384,0.2943002605415914,11.913428925149011,6.221878719790795,15.95301525407648,0.2075462329706315,4.9583035239561974,3.2311089955644423,6.248008254177615,0.1128035484454277,1.753342634658897,-2.95070075099961,-1.6151798920606966,-3.98833288339542,0.6622614296873727,-0.16616050260322998,-0.0909543614575342,-0.2245918689753505,0.037293409700834175,-71.39584475855588,-39.0812700310733,-96.5026342613286,16.024232280254427,292.4713615314435,303.07535623882285,282.99544333703864,7.298836346772356,292.4713615314435,303.07535623882285,282.99544333703864,7.298836346772356,0.0,0,0,0.0,0.012180554732669824,0.0345330756468604,0.000368106377501,0.00972251562098669,0.012180554732669824,0.0345330756468604,0.000368106377501,0.00972251562098669,0.0,0,0,0.0,280.6283486577022,286.99707773833615,274.7796863688413,4.508609036453112,280.6283486577022,286.99707773833615,274.7796863688413,4.508609036453112,0.0,0,0,0.0,596653883.0765225,853316614.4546179,332864988.8265022,195084458.14214078,596653883.0765225,853316614.4546179,332864988.8265022,195084458.14214078,0.0,0,0,0.0,-0.0011273831610584633,2.038625056140955,-2.009526224766159,1.5251444695996021,-0.0011273831610584633,2.038625056140955,-2.009526224766159,1.5251444695996021,0.0,0,0,0.0,-0.09015789085438647,0.2834814770426488,-0.7497901100773587,0.33843473474052654,-0.09015789085438647,0.2834814770426488,-0.7497901100773587,0.33843473474052654,0.0,0,0,0.0,,,,,,,,,,,,,,,,,0.14363785064145218,0.1484994523205063,0.12344779673081427,0.1261653798485432,0.13732971412810985,0.1445459739547499,7070.0,361.5536994581168,188.02506547644188,8,1153,198.30446622571196,497.3103873369272,91.44216705240756,6680.0
Gafsa,2011,0.153341655546082,0.1926706450385918,0.1268939659738826,0.024642650467153606,0.15848658065755028,0.2004841963672967,0.1291457143999817,0.026884780742531054,0.005144925111468142,0.0137420003054837,0.0,0.0036070939380460285,1.9166666666666667,2,1,0.28867513459481287,32.53380985107129,46.421106178556734,17.350720152265257,11.115394630295418,35.4435113960023,49.01975273265381,19.18176015190796,11.295117569395606,2.49116561770831,4.165691614134511,1.421654970373719,1.0651036407554324,15.448919799198139,26.010768289346743,5.538453071876785,7.69864509771704,17.124267007208665,27.14746418756866,6.282258822117839,7.844323279677485,1.3775982550335308,2.7826499358651566,0.5785592352731375,0.6981762476059458,,,,,,,,,,,,,,,,,,,,,,,,,9.778054958295293,21.674771239093776,0.913151295531724,6.346886318677853,5.44815448323384,12.292321089111296,0.7936409668861785,3.2768931566430273,2.5449157740596156,5.046387201769967,0.3473136693861486,1.3814439708603663,-3.375644315849723,-2.9309282088387567,-3.847970711121525,0.29686992750766755,-0.19009001707181275,-0.165047066907632,-0.2166877637950436,0.016717403940656336,-81.67787853541653,-70.91742370887131,-93.10639834745432,7.183134125221215,291.92329338141747,303.0531364028108,282.53282360710944,7.695485940973885,291.92329338141747,303.0531364028108,282.53282360710944,7.695485940973885,0.0,0,0,0.0,0.015155738036874757,0.0559766506019893,0.0014217270469504,0.0151409527335056,0.015155738036874757,0.0559766506019893,0.0014217270469504,0.0151409527335056,0.0,0,0,0.0,281.2244846026045,286.46375246134727,275.06183605768354,3.914695188638132,281.2244846026045,286.46375246134727,275.06183605768354,3.914695188638132,0.0,0,0,0.0,596363578.4789184,865340978.6784793,327437838.69047546,201393988.54207528,596363578.4789184,865340978.6784793,327437838.69047546,201393988.54207528,0.0,0,0,0.0,-0.5641644010616017,1.2078546103485952,-1.9048178430149256,1.0507075975783913,-0.5641644010616017,1.2078546103485952,-1.9048178430149256,1.0507075975783913,0.0,0,0,0.0,-0.5879369943560377,0.0817548397764171,-1.0985091616079092,0.3778817075564981,-0.5879369943560377,0.0817548397764171,-1.0985091616079092,0.3778817075564981,0.0,0,0,0.0,,,,,,,,,,,,,,,,,0.17697174779003005,0.189932657929323,0.12922059772159372,0.1317016384860087,0.1476360665720436,0.152270840114178,6680.0,361.5536994581168,188.02506547644188,8,1153,198.30446622571196,497.3103873369272,91.44216705240756,7000.0
