governorate,year,month,tws_anomaly_cm,is_interpolated,extraction_weight,tws_weighted_cm,tws_estimated_Mm3
Gafsa,2015,9,-8.522112179101478,False,0.05631221754593033,-0.4798990349803849,-206.20301735037177
Gafsa,2015,10,-8.97542852875644,True,0.05631221754593033,-0.5054262838792821,-217.17156565724994
Gafsa,2015,11,-9.428744878411402,True,0.05631221754593033,-0.5309535327781794,-228.1401139641281
Gafsa,2015,12,-9.882061228066364,False,0.05631221754593033,-0.5564807816770766,-239.1086622710063
Gafsa,2016,1,-9.43512458620962,False,0.05631221754593033,-0.531312788271592,-228.29447886453767
Gafsa,2016,2,-10.074520498029829,False,0.05631221754593033,-0.5673185899559902,-243.76545173228982
Gafsa,2016,3,-9.622032541672008,False,0.05631221754593033,-0.5418379897206551,-232.81694742317106
Gafsa,2016,4,-9.656388286133081,True,0.05631221754593033,-0.5437726378766995,-233.6482270428602
Gafsa,2016,5,-9.690744030594155,False,0.05631221754593033,-0.5457072860327439,-234.47950666254934
Gafsa,2016,6,-10.056063852965627,False,0.05631221754593033,-0.5662792553439667,-243.31887043619562
Gafsa,2016,7,-10.417789187282764,False,0.05631221754593033,-0.5866488110619078,-252.07126113708057
Gafsa,2016,8,-10.700067393199022,False,0.05631221754593033,-0.602544522801939,-258.90133055753716
Gafsa,2016,9,-10.818838936862132,True,0.05631221754593033,-0.6092328118069621,-261.77515457721546
Gafsa,2016,10,-10.937610480525244,True,0.05631221754593033,-0.6159211008119851,-264.6489785968938
Gafsa,2016,11,-11.056382024188354,False,0.05631221754593033,-0.6226093898170082,-267.52280261657205
Gafsa,2016,12,-10.573200807541442,False,0.05631221754593033,-0.59540038403108,-255.83163701047445
Gafsa,2017,1,-10.320863572964145,False,0.05631221754593033,-0.5811907147826247,-249.72602632779822
Gafsa,2017,2,-10.872271542542798,True,0.05631221754593033,-0.6122417203220976,-263.0680223879989
Gafsa,2017,3,-11.423679512121453,False,0.05631221754593033,-0.6432927258615705,-276.41001844819965
Gafsa,2017,4,-11.745995905500985,False,0.05631221754593033,-0.6614430767241785,-284.208861206845
Gafsa,2017,5,-11.805205300660615,False,0.05631221754593033,-0.6647772890651705,-285.64150556552244
Gafsa,2017,6,-12.085047794470801,False,0.05631221754593033,-0.6805358404552053,-292.4126399267927
Gafsa,2017,7,-11.949195943937328,True,0.05631221754593033,-0.6728857214939472,-289.1255368115192
Gafsa,2017,8,-11.813344093403852,True,0.05631221754593033,-0.6652356025326889,-285.8384336962458
Gafsa,2017,9,-11.677492242870379,True,0.05631221754593033,-0.6575854835714308,-282.5513305809723
