governorate,year,month,NDVI_mean,NDVI_max,NDVI_std,image_count,LST_Day_C_mean,LST_Day_C_max,LST_Day_C_std,LST_Night_C_mean,LST_Night_C_max,LST_Night_C_std,ETa_mean,ETa_max,ETa_std,PET_mean,PET_max,PET_std,precip_total_mm,precip_max_daily_mm,rain_days,tws_anomaly_cm,tws_weighted_cm,tws_estimated_Mm3,temp_2m_K_mean,temp_2m_K_max,temp_2m_K_std,precip_m_mean,precip_m_max,precip_m_std,dewpoint_2m_K_mean,dewpoint_2m_K_max,dewpoint_2m_K_std,solar_rad_Jm2_mean,solar_rad_Jm2_max,solar_rad_Jm2_std,wind_u_ms_mean,wind_u_ms_max,wind_u_ms_std,wind_v_ms_mean,wind_v_ms_max,wind_v_ms_std,S2_NDVI_mean,S2_NDWI_mean,S2_NDVI_std,S2_NDWI_std,elevation_mean_m,elevation_std_m,elevation_min_m,elevation_max_m,clay_pct,sand_pct,soc_g_kg
Gabes,2013,3,0.1195390612241879,0.123529271513902,0.0039902102897144,2,31.5751449775006,36.07795754406119,2.977903686789328,13.285573099129824,15.035519951529666,1.9072783088432512,,,,,,,16.55653881481088,5.76611889702877,4.447279004468529,-5.474476963018463,-0.9261434421551844,-397.9453142252396,290.7352944185308,290.7352944185308,0,0.0035744732491326,0.0035744732491326,0,276.2248588667673,276.2248588667673,0,639921615.0248412,639921615.0248412,0,1.5518887554880991,1.5518887554880991,0,0.7288753128339676,0.7288753128339676,0,,,,,146.43103634761323,123.10224778058692,-34,694,197.9071184520691,523.5692819257692,92.85298446411304
Gabes,2013,4,0.1139666739602319,0.1183482481523211,0.004381574192089,2,35.56265653209987,37.51040074238664,1.726543767262896,15.02390863790247,17.019689825810968,1.558215677607624,,,,,,,14.551813193549512,6.222375166297777,4.835112368757443,-5.624852416789688,-0.9515831766379724,-408.876259337804,292.818932500659,292.818932500659,0,0.0151578617251462,0.0151578617251462,0,280.4696623294348,280.4696623294348,0,724628113.6961842,724628113.6961842,0,-2.3265475532904305,-2.3265475532904305,0,-0.6640180347918913,-0.6640180347918913,0,,,,,146.43103634761323,123.10224778058692,-34,694,197.9071184520691,523.5692819257692,92.85298446411304
Gabes,2013,5,0.1091219279410798,0.1114835547130055,0.0023616267719255,2,39.21483975357152,43.78284577010824,2.7798400667403054,17.882198278421694,19.242028430564943,0.9859467915544868,,,,,,,9.24596623406287,2.987815062631324,6.015787346087034,-5.287929024510288,-0.8945842354832002,-384.3849543024215,296.0111339902276,296.0111339902276,0,0.0030681894722327,0.0030681894722327,0,283.1354050451715,283.1354050451715,0,796519319.3770926,796519319.3770926,0,-2.724621785490296,-2.724621785490296,0,-0.4105362346840348,-0.4105362346840348,0,,,,,146.43103634761323,123.10224778058692,-34,694,197.9071184520691,523.5692819257692,92.85298446411304
Gabes,2013,6,0.1088065719580384,0.1105556463901891,0.0017490744321506,2,43.05274100448685,46.07748085558279,2.078450452882153,21.311056452564834,22.847515766567152,1.3736147765334634,,,,,,,2.304445651162164,1.6480430527544887,1.5235608386413046,-5.2596311421511714,-0.8897969474279548,-382.3279523708436,297.78777918757226,297.78777918757226,0,0.000125904162766,0.000125904162766,0,285.2657691307241,285.2657691307241,0,861030412.2776886,861030412.2776886,0,-4.608725544447128,-4.608725544447128,0,-1.1111258134920567,-1.1111258134920567,0,,,,,146.43103634761323,123.10224778058692,-34,694,197.9071184520691,523.5692819257692,92.85298446411304
Gabes,2013,7,0.109009868601638,0.1116240426463944,0.0026141740447561,2,45.97229548761915,47.01421334422849,0.8079360551152496,25.369566027931427,26.17695182893924,0.6926654134081384,,,,,,,0.0445860126462936,0.0445860126462936,0.025128647750986,-6.160564716404744,-1.0422121876872392,-447.817732805453,301.5220943961156,301.5220943961156,0,0.0002350797379919,0.0002350797379919,0,289.05159289983226,289.05159289983226,0,855437469.7383014,855437469.7383014,0,-4.231939315655943,-4.231939315655943,0,-0.6141647216558187,-0.6141647216558187,0,,,,,146.43103634761323,123.10224778058692,-34,694,197.9071184520691,523.5692819257692,92.85298446411304
Gabes,2013,8,0.1065011811008209,0.1120228554960562,0.0055216743952358,2,43.2031989721406,48.79380551946341,5.429667487659145,25.04414264458446,26.39960562130016,1.6791309584114038,,,,,,,2.617623013792591,2.4090285061439305,1.2484676987621413,-5.938201011419911,-1.004593856559678,-431.65388828656256,301.83979736325176,301.83979736325176,0,0.0098113103217969,0.0098113103217969,0,289.2257518929304,289.2257518929304,0,769295349.4760319,769295349.4760319,0,-2.6214245779364664,-2.6214245779364664,0,-0.318803057234614,-0.318803057234614,0,,,,,146.43103634761323,123.10224778058692,-34,694,197.9071184520691,523.5692819257692,92.85298446411304
Gabes,2013,9,0.1134364633666776,0.1167310674619673,0.0032946040952899,2,40.27696032474396,42.06067145387806,1.378362522227619,23.327318200448783,24.81246373547972,1.2417918776962638,,,,,,,34.715160442907624,12.235868734401157,4.4464268155448,-5.715837306435078,-0.9669755254321172,-415.4900437676721,299.389893296616,299.389893296616,0,0.0227066338619179,0.0227066338619179,0,290.6748975112646,290.6748975112646,0,604129882.3334072,604129882.3334072,0,-2.5691777095295607,-2.5691777095295607,0,-1.016622143049774,-1.016622143049774,0,,,,,146.43103634761323,123.10224778058692,-34,694,197.9071184520691,523.5692819257692,92.85298446411304
Gabes,2013,10,0.1148521216893123,0.1148521216893123,0.0,1,37.004021807859054,38.65764534446892,1.8299312169933064,19.126885504602,21.326428538760773,1.7324265981519729,,,,,,,14.2783313854448,8.653919991175842,2.161249440068175,-5.493473601450244,-0.929357194304556,-399.3261992487816,297.871177615249,297.871177615249,0,0.004950479400701,0.004950479400701,0,285.75769792690915,285.75769792690915,0,506336663.5867897,506336663.5867897,0,-1.3530745408484968,-1.3530745408484968,0,0.3686221433984986,0.3686221433984986,0,,,,,146.43103634761323,123.10224778058692,-34,694,197.9071184520691,523.5692819257692,92.85298446411304
Gabes,2013,11,0.1153665826812205,0.1184048583376356,0.0030382756564154,2,25.69431377156669,31.693032163840705,4.5130147954828,10.418581596967377,16.157855960282856,4.273262901131875,,,,,,,25.53282316511277,12.992008046978128,3.189284270559057,-5.2392181425873465,-0.8863435826940333,-380.8441106119722,289.1136434864536,289.1136434864536,0,0.0079757669132853,0.0079757669132853,0,279.6763192938278,279.6763192938278,0,360262178.351001,360262178.351001,0,1.9678176214998824,1.9678176214998824,0,0.2821855638409496,0.2821855638409496,0,,,,,146.43103634761323,123.10224778058692,-34,694,197.9071184520691,523.5692819257692,92.85298446411304
Gabes,2013,12,0.118319988724581,0.1243263286680131,0.0060063399434314,2,19.15888994393772,20.62626689850637,1.3706660713766106,7.1146165751750585,8.385947477153227,0.9223157560708544,,,,,,,40.43042253008634,22.291659243619023,2.831670836565461,-6.228400727587445,-1.0536883300334816,-452.7488016487864,284.5209387160067,284.5209387160067,0,0.0103362817012403,0.0103362817012403,0,279.19833373157,279.19833373157,0,317633578.95092267,317633578.95092267,0,0.5012785320176101,0.5012785320176101,0,-0.2434746945540561,-0.2434746945540561,0,,,,,146.43103634761323,123.10224778058692,-34,694,197.9071184520691,523.5692819257692,92.85298446411304
Gabes,2014,1,0.1141516360584953,0.1181362068342998,0.0039845707758048,2,18.953362627634867,20.61390816603438,1.1616311722600647,6.569595097914083,7.190972768560887,0.5014180153927186,,,,,,,23.96528290931367,14.95625930786664,2.546406057096658,-5.437325517165577,-0.919858354433441,-395.2447377329609,285.06817227709405,285.06817227709405,0,0.0047815865903657,0.0047815865903657,0,276.10599095516994,276.10599095516994,0,387873588.8323518,387873588.8323518,0,2.868161972758223,2.868161972758223,0,1.480773284624353,1.480773284624353,0,,,,,146.43103634761323,123.10224778058692,-34,694,197.9071184520691,523.5692819257692,92.85298446411304
Gabes,2014,2,0.1228185355337113,0.131791947423392,0.0089734118896806,2,23.72851799494656,27.452564744304823,2.3548590045687727,9.100311028633412,10.620265240724596,1.103847273622844,,,,,,,24.680625054968324,23.009192033852784,1.3010193490587685,-5.109971085010153,-0.8644782400135207,-371.4490101690096,286.4761598828543,286.4761598828543,0,0.0184709793405023,0.0184709793405023,0,276.5928624287404,276.5928624287404,0,428355302.9033799,428355302.9033799,0,1.463919727559559,1.463919727559559,0,0.5845961613134674,0.5845961613134674,0,,,,,146.43103634761323,123.10224778058692,-34,694,197.9071184520691,523.5692819257692,92.85298446411304
Gabes,2014,3,0.1186501171242376,0.1226383025185296,0.0039881853942921,2,27.22227161617156,29.315894089263143,1.936941813413576,10.961235086606685,12.68192207293282,1.814207076628868,,,,,,,31.230053680423595,17.62098160677144,3.61556446590698,-4.782616652854729,-0.8090981255936004,-347.6532826050582,287.3873067020168,287.3873067020168,0,0.0280529634888154,0.0280529634888154,0,278.81499794591167,278.81499794591167,0,611754107.5936117,611754107.5936117,0,-0.5378911952092101,-0.5378911952092101,0,-0.4502290434132108,-0.4502290434132108,0,,,,,146.43103634761323,123.10224778058692,-34,694,197.9071184520691,523.5692819257692,92.85298446411304
Gabes,2014,4,0.1212106319433992,0.1252439209123499,0.0040332889689512,2,36.50596755405484,39.16409504760571,2.1435523545743225,15.256714091595008,17.051250044101568,1.3413549181328488,,,,,,,8.157034811863948,3.3644730732253394,3.761255995367588,-5.740751601863092,-0.9711903959087754,-417.3010893140826,292.9784959431465,292.9784959431465,0,0.0022542758472316,0.0022542758472316,0,279.3435277084415,279.3435277084415,0,743077392.4941994,743077392.4941994,0,-0.4242075469459042,-0.4242075469459042,0,0.0916772730450635,0.0916772730450635,0,,,,,146.43103634761323,123.10224778058692,-34,694,197.9071184520691,523.5692819257692,92.85298446411304
